,Content,Location,Username,Retweet-Count,Favorites,Created at
27,We hands down have the BEST custodial staff. They go way above and beyond. We are truly blessed (borderline spoiled) at the ridge!! Can’t wait to get back and see you guys! (From a safe distance of course 😊) https://t.co/7tWeJHtCX0,,RealCoach_D,1,2,2020-08-14 01:18:57
28,"Of course we are speaking about it happening at a very safe distance apart just some face-to-face interaction so I don’t, you know, 🥴🤪. nothing too crayz",She/Her,halrenss,0,0,2020-08-14 01:10:30
29,As the Social Distance Series continues the Big Talks Crew has a question for you😊 are you going 50/50? And of course we couldn’t do it without a male’s perspective and that was with the one and only @sawyerboytv… https://t.co/VGoDZULmeb,Bahamas,mandisalady7,0,0,2020-08-14 01:09:25
30,"This is only true if schools stay closed and distance/remote learning is the only option.

Of course, it goes without saying that any child with a moderately intelligent parent should be homeschooling their child/children even without Covid being a thing. https://t.co/rOv9Gcg46R",Inside your s.o.,Sapient6000,0,0,2020-08-14 00:58:39
31,"@JaVonniBrustow Putting on masks outside where one can socially distance is definitely ridiculous unless you absolutely have to wear one outside. Indoors, of course, is another story.",The Jewish Diaspora,Nickidewbear,0,0,2020-08-14 00:58:35
32,Today the #ByrneAdvisory began their senior year!! 😭 It’s a strange year but it felt so good to be with them again.  At a 6ft distance of course. #ThisIsAgs #AGSNewDayNewWay #AGSStrong #AGSClassof2021 https://t.co/nTdOngxlVT,"Atlanta, GA",TheMsByrne,0,3,2020-08-14 00:54:02
33,One of the coolest parts about the bubble so far has been the impromptu round table chats in the staff gym with colleagues. From a safe distance of course. #NHLBubble #StanleyCupPlayoffs,"Phoenix, AZ",curt_truhe,0,36,2020-08-14 00:53:43
34,@brithume Calm down.  Of course you should wear a mask outside if you cannot social distance.  Sorry he didn't spell that out for you.  I don't wear one walking or jogging or in my car unless close to people I don't live with.  Common sense.,,Abundan82574892,0,3,2020-08-14 00:45:03
35,Parent info for Valley City tomorrow:  Parents allowed. They need to wear a mask until they get out on the course and if they are around other parents. Otherwise physical distance. #huskienation,"Wahpeton, ND",HuskieJeff,0,0,2020-08-14 00:32:15
36,The Mini Golf Swing that is Inside your Golf Swing for more consistent and confident distance with every club in your golf bag. The mini golf swing that creates maximum effect without effort on and off the golf course: https://t.co/ltR2Htfy3b,,cwboatright,0,0,2020-08-14 00:30:23
37,"@JamesJWYork @nicholadrummond Lasers are less accurate within the atmosphere, I don't think using lasers over distance to refuel is realistic. Theoretically at close range perhaps but of course in reality you'd just use a cable.",,jamesjenner2004,0,0,2020-08-14 00:28:20
38,I of course have written what I would do in my fiction. I'd make my science fiction prototypes real. Build off the grid housing experiment neighborhoods to save water and take buildings off the grid so we can use those long-distance lines for transportation.,"Washington State, USA",Uva_Be,0,0,2020-08-14 00:24:00
39,"@LeilaniRGraham @AG_EM33 I've heard myself quoted in presentations, in the long distance past I told my cardiologist that what he was really offering was to trade one terminal disease for another terminal disease they thought they could control. Never with attribution, of course.",Tacoma WA,GiftHeart2_0,0,1,2020-08-14 00:20:04
40,"If voting early in many states it ends the Friday before Election Day. If you haven’t voted early or by mail, you can vote day of of course.

Get there in plenty of time and socially distance. If you spend 30 minutes indoors with a mask not face to face, your risk is very low.18/","Edina, MN",ASlavitt,147,634,2020-08-14 00:15:47
41,"@AYoungerCras He can move closer. She'll stay where she is and let him decide the distance.

""Who are these people? The ones who do the not very nice things?""

Of course she knows the answer.",Every star that ever will be,EvieAmeliaSong,0,0,2020-08-14 00:11:45
42,"I’m secretly hoping to get invited to a wedding on one of these islands while there’s still some summer left. I’ll gladly socially distance, wear a mask, and of course, I’ll dress up for the occasion. If you read enough of my posts, you know I’ll always opt for a Barong Tagalog https://t.co/06N2nnpD8W","Queens, NY",PineappleIndM2M,0,0,2020-08-14 00:02:59
43,Such a lovely evening at @Kemptville Campus visiting local vendors via My Local Markets - and catching up with friends and colleagues on Catered Affairs’ wonderful patio - at a distance of course! We’ve got a good thing going here in @North_Grenville. #EmbracetheSpace #StayLocal https://t.co/FaFCA8leM7,"Ottawa, Canada",npeckford,1,10,2020-08-13 23:55:46
44,I do believe the breeze-in of Prince Charles will bring quite a contrasting masculine touch to the Queen's delicates. Though of course they will still have to measure the distance of the ends of silverware to the end of the table and apart from each other and the plate etc. Rules,"Wellsboro, Pa and other areas",Legal_Politics,0,0,2020-08-13 23:43:32
45,"@khole2012wa @Kenny_Sowellfan @realDonaldTrump That’s your thinking. She supports it completely. You can’t have your cake and eat it too. BLM is the Riot source and station. I see you as a liberal wimp: you like conservative measures, then you pine away for liberal causes. You love social terrorists, at a distance, of course.",,ScottCSmith13,0,0,2020-08-13 23:36:31
46,"Then start adding water and adding distance over the course of time. You need water for hydration, rinsing off year and pepper gas, and rinsing wounds. For the last two try to get sterile water - I’ve found it by the gallon at the dollar store.",Occupied Takelma Territory,raisedbywoovs,0,1,2020-08-13 23:14:05
47,Had fun w/the Democratic Club of North Florida #DCNF folks today handing out #Biden2020 signs to club members! We wore masks and kept social distance of course. #FlipFLBlue #VoteBlue #ihearttally #DemCastFL Getting ready for our #BidenCaravan: https://t.co/ho27MnCGB5 https://t.co/wYPHms9uHm,Tallahassee,leondems,2,5,2020-08-13 23:02:05
48,@lubnamatloob21 I hope your air keeps working!  I was thinking of going to a Mexican restaurant in the neighborhood to take a video of a band that'll be there outside...social distance of course; but a Margarita sounds good!  Who can drink alcohol in this heat? Ice cream sure sounds good too!🍨,Indiana,Suzanna_danna,0,1,2020-08-13 22:56:15
49,Brilliant day. Saw my Dad for first time in months and then my best mate and music better half. Missed them both far too much. All at a social distance of course.,"Lincoln, GB",blume_music,0,0,2020-08-13 22:49:08
50,"Plants watered. My cayenne don't look like they withered anymore.  Of course, thunder is in the distance, and bring some rain.  #YourPepperMan #crazycarolinaweather","Southeast, USA",RoninBarista,0,0,2020-08-13 22:45:52
51,"@Mel_Ankoly Confusion is an enemy during a pandemic.  Telling peo to ""socially distance"" tells them not to engage with each other online and not to contact ea other by phone.  That is obviously not accurate scientifically and breeds confusion.

OF COURSE people will resist ""social distance"".",Dominican Republic,ColorArousal,0,1,2020-08-13 22:40:48
52,"Fact or Myth? 

It's a fact! Sound can travel the distance of 15 soccer fields in just one second in seawater, and only 3 soccer fields in the air. 

Visit our website to learn more about underwater sound through our PAM Operator course! 

https://t.co/51Hc9nPkyJ https://t.co/MRVNBA1Efo",St. John's,edgewiseNL,0,1,2020-08-13 22:29:11
53,"@ShaneHachey @Fitnessopher @Pedro_Brazon @wokal_distance You’re right!

Grading is absolutely an example of Postmodern deconstruction of education and the power dynamics of Teachers (with their well documented bias) who have the ability to pass or fail a student, dramatically changing their life course.",Toronto,jonnymcg,0,0,2020-08-13 22:23:43
54,"Don’t get comfy! KEEP Staying home, wear masks, keep your hands clean and KEEP YOUR DISTANCE. Decline of infections is NOT FAST. Stay the course! https://t.co/2GX7tzcIP3",,amymebberson,17,43,2020-08-13 22:21:23
55,"@AndrewFeinberg @kevincorke @realDonaldTrump Oddly enough, schools in my area aren’t used for voting anymore because it interferes with school security. My daughter’s school is always locked down. Of course we’re doing distance learning so....","SF Bay Area, California",melissatucker,0,0,2020-08-13 22:13:31
56,"@mfer2110 @bubbav316 @carolianna_ @Negronomics @WWE @WWENetwork @WWNEVOLVE @ThisIs_Progress @wXwGermany @InsaneChampWres Not really a conspiracy. It just came to me now cause Ryan was brought up. Not a hard conclusion to come to if you weren't wearing AEW Umderoos and Of course they're all gonna distance themselves from them. They got a show to run.
Marty didn't get booker job til recently btw","Bronx, NY",EddieBlayze,0,0,2020-08-13 22:10:47
57,"Yes, but will anybody go? (What am I talking about? There are a lot of idiots out there, of course they'll go and they won't wear masks or social distance themselves.) 🤦‍♂️ https://t.co/n93ZUqFOfZ",New York,LevitonEric,0,0,2020-08-13 22:10:45
58,"@DGear86 Of course.

I mean, how thrilling must it be to be a RB fan? A proper one, not a distance admirer like myself.",www.pger.net/football/,PeterPrickett,0,0,2020-08-13 22:09:02
59,"Returned to @SlimmingWorld  today, social distance of course, 9lb gain throughout lockdown, time to get it back off! https://t.co/LPdgUZjAwk","Hull, East Yorkshire",Parisienne20001,0,0,2020-08-13 21:59:45
60,"@Sean72052206 @YouTurnIfYouWa1 @howardstaveley @mrjamesob They set the hill on fire, littered even worse, failed to social distance and acted carelessly despite warnings. Did the majority of beachgoers assault police officers? Of course not. You always get idiots.",United Kingdom,K3V1NSM1TH,0,0,2020-08-13 21:45:55
61,"@ctcontact @RandomSusla @KellyPickard3 @Travisdhanraj @Sflecce @HDSB_SMiller @TrusteeJoanna @YCDSB Unless the course codes will be different for distance ed than for in class, they will not know.",,clutterbrox,0,0,2020-08-13 21:44:31
62,Prairie Creek teachers collaborating. At a nice social distance of course. https://t.co/LK1bf3vcET,,PrairieCreekPCE,0,2,2020-08-13 21:44:19
63,@LouStagner @jtedscott Remember also this is a tour course presumably set up for the tour. Pins tight to edges. Greens wicked fast. Pressure. Wouldn’t be surprised if they needed their full 18 allotment plus the difference in distance.,New York,mikeyboy136,0,0,2020-08-13 21:42:48
64,"seriously hope there wont be a ""virus surge"" - i honestly believe there wont be? but of course we can only wait and see, just be sensible in the mean time, ie masks in crowded areas/buildings , keep a metre distance etc","London, England",onlyexonly,0,0,2020-08-13 21:37:14
65,"HAPPY HAPPY BIRTHDAY, @AbbyWilson_22 !!! We hope you’ve had 🗣THE BEST DAY!! ☝️ Of course socially distance and with a 😷!! #GoHighlanders 🥳🥳🥳 https://t.co/85beA4gKX5","Radford, Virginia",RadfordSoftball,2,21,2020-08-13 21:35:22
66,"@Davethefrog24 @John__Northants @LBCNews I think you’ll find they’ll self isolate in top class hotels , 3 meals a day at a safe distance of course. To be fair they’ll do more than 14 days probably years.....",,Bobbychops1,0,1,2020-08-13 21:30:39
67,@Jason4dams I am a believer of breeding early speed and then it’s up to the pup if it can run distance or not. Breeding very fast early speed on dam and sire line usually throws fast early pace dogs and that wins you races. Just my opinion of course,,Andrew_Xerri,0,1,2020-08-13 21:30:05
68,"@stephiebellabb Oh it really isn't, Uni of Leicester offered for me to do the MA course via distance learning yet still pay over £8k... If I were gonna do that, may as well just sit and watch YouTube videos all day🤣","Northampton, England",ZeenaMistry_,0,0,2020-08-13 21:20:29
69,"@Frances53643551 @MissShazJones @carlzimmer Didn’t say a word about “letting the virus spread freely”. Of course, wash hands, socially distance,wear mask in health facilities, etc. However, Sweden looks to be peeing on your “herd immunity isn’t a guarantee” theory. In fact, so is NY, NJ, and other states hit hard early.","Eddie’s Auto, Tennessee",mickeysooner,0,0,2020-08-13 21:17:20
70,"@DevildomSheep ""It takes place in a post-apocalyptic world, but there's still much beauty in it. Of course there's devastation but it's only really been in the distance. I suspect they'll have to go to the No Man's Land eventually. My favorite character is often misunderstood or &gt;",House Of Lamentation,TheFourthDemon,0,0,2020-08-13 21:13:47
71,"@HaltonDSB need help for grade 12 course, How will universities consider ""Full Distance (online) Learning"" study compared to in-school study? generally, universities give lower value to courses completed online. Will the result state the course completed online or eLearning?",,ctcontact,0,1,2020-08-13 21:09:58
72,"@RichardNapier2 If there is any info I can offer give me a shout :) my course was 3 years part time, mixture of some twilight's and a few Saturdays per year, the rest was distance learning. Lots of different pathways and specialisms :)",,Lynseypops81,0,1,2020-08-13 21:02:44
73,"📚TEXTBOOK INFO📚
DROP OFF textbooks and library books on 8/14 at 9:00 am-3:00 pm in the bus loop.

There will be no textbook PICK UP for distance learning. Students may access required course materials on Clever.

#BacktoSchool2020 https://t.co/9a1z8UyGXw","Sunrise, FL",WestpineP,0,1,2020-08-13 21:00:23
74,"@IngrahamAngle He knows that when you vote in person, your ability to social distance is far less than it would be if you were to vote by mail.
Any moron can figure that out.... except you, of course.",,jenminicooper,0,0,2020-08-13 20:58:48
75,"@HaltonDSB need help for grade 12 course, How will universities consider ""Full Distance (online) Learning"" study compared to in school study? generally, universities give lower value to courses completed online. Will the result state the course completed online or eLearning?",,ctcontact,0,0,2020-08-13 20:56:20
76,What's the best distance learning + WFH solution? Unlimited screen time of course! Just kidding. More worthwhile ideas here on this #shelterinplacepodcast bonus episode: https://t.co/ERJVWMesfP https://t.co/d0ieF1YGdb,"Oakland, CA",IamNateDavis,2,1,2020-08-13 20:43:42
77,"@RandomSusla @clutterbrox @KellyPickard3 @Travisdhanraj @Sflecce @HDSB_SMiller @TrusteeJoanna @YCDSB Can you please help us out for this question, How universities will consider ""Full Distance (online) Learning"" study compared to in school study? In general, universities give lower consideration to online courses. Will the result state the course completed online or eLearning?",,ctcontact,0,0,2020-08-13 20:43:21
78,"Just practicing my social distancing this afternoon. I see a squirrel . I am going to put my mask on and go introduce myself, at a distance of course. #mask #socialdistancing #giggybear #teachers https://t.co/wHrzZ4nEas",Canada ,giggybear2020,0,1,2020-08-13 20:27:25
79,@AtTheRaces @CSoumillon @fgdeauville 12 seconds slower than a lower grade hcp same course same distance run 2 1/2hours earlier...quagmire ..and Soumillon knows which route to take when @fgdeauville is a mud bath!!,UK,ianmsyme,0,1,2020-08-13 20:17:40
80,"@Mistress_Iceni Yes of course, from a distance 😀","Houston, TX",unapologist,0,1,2020-08-13 20:09:08
81,"#BREAKING @NewRochelleED reverses course, will open with distance learning for September. https://t.co/Z55d9311XF",Westchester and NYC,AielloTV,3,3,2020-08-13 19:58:20
82,"Another week on distance learning complete and I again feel like I have learned nothing. I know it’s a necessity due to COVID but for most on my course, we really struggle to learn like this and it feels like a major disadvantage to those who need physicality while learning.",,MatureRookiePC,0,4,2020-08-13 19:54:21
83,@luciahoff There isn't much evidence for aerosol transmission in the community. It may have occurred in some crowded indoor places (although some doubt has been cast on those reports) but there's no evidence at all for it happening outdoors. But of course people should socially distance!,,lyn_knott,0,1,2020-08-13 19:45:09
84,Join us from Sept 2020 @morleycollege for the @PearsonEdexcel iGCSE in Human Biology #online course!!! Gain a #GCSE in #science from a distance in the comfort of your home! Enquire online now! #biology #health https://t.co/QBZdMvSq78,"Waterloo, London, England",morleyscience,1,1,2020-08-13 19:44:01
85,"MATERNAL AND CHILD HEALTH SHORT COURSE 
Duration: 3 Months 
Program of study: Weekend and Distance learning.
Award: Certificate 

Follow this link for details and to apply https://t.co/JgUSyuLUVY

For more information call +256 393 242 954 or WhatsApp +256 708 051 388 https://t.co/PgmCFFbYUy","Kampala, Uganda",bristolcollegeU,0,1,2020-08-13 19:31:37
86,"@Reuters Kamla Harris has to make a big course correction if she wants to ever garner Indian American or India's support and respect.

She has to distance and cut off from anti India jihadist organisations.",,Indianf49076826,0,0,2020-08-13 19:31:01
87,"@MrCorleyMath @KlineGina I saw this in the Distance Teaching with Desmos screencast Dan Meyer hosted last Friday. Saw him using it in his model course, but haven't been able to find it on my own yet.","Baltimore, MD",joespa2426,0,0,2020-08-13 19:29:40
88,"@katewasnotfound @colinsmoke you love to see it, of course I'm not wrong the last time I got catcalled they learned quick that I was in stabbing distance😈😈😈",she/her | 18,kaitnotfound13,0,1,2020-08-13 19:26:34
89,@oburoni_ social distance book reading! practicing by CDC guidelines of course!,"Minneapolis, MN",marlantula,0,1,2020-08-13 19:26:29
90,This is phenomenal. Way to go @Coach_Stephans!!! What a rich and compelling way to deliver course content at a distance while still inviting students to use their imaginations. #xplap #EDrenaline https://t.co/hS1RekI7bP,"Silver Spring, MD",MeehanEDU,0,5,2020-08-13 19:20:37
91,Great to see (a.k.a Reggie) Revich @MprUpdates running @ChesterRaces tomorrow. Has got course and distance at the track. He will give 100% and genuine and fun horse to be with.  Will try and watch the race. But he's with the best @TomMarquand @Richspencer89 and @Philcun69,"Witham, Essex",BROWNLOWJ74,0,14,2020-08-13 19:19:35
92,"@Loveless1000 and no one will want to work with him anymore.

Of course, I could be wrong. I’m totally just watching this trash fire from a distance but it’s hard for anyone who causes constant trouble to continue in that business...","Seattle, WA",Gshock99,0,1,2020-08-13 19:19:02
93,"I love seeing older couples. An older couple came into the doctor's office and of course, we have to social distance. He told his wife ""sit right there or sit on my lap"". Then get started slapping his lap lol. She was like ""oh I'll sit on that lap"" lol. You can see the love man..","Michigan, USA",LiuFathi,0,0,2020-08-13 19:16:54
94,"@njdotcom I think the gym is a good place to be. Many other states have done it successfully. Social distance. Keep doors open. create space with equipment and of course, wear a mask.",New Jersey,bcscheets,0,0,2020-08-13 19:16:19
95,"@ABC @NatGeo @DebRobertsABC of course you can... wear a mask, social distance and vote your asseses off",Sheltered in Place,TheColyerLolyer,0,2,2020-08-13 19:10:49
96,"@thepouroverblog Based upon the perceived distance between ripples, you have just enough time to safely get away (with the coffee in a proper to go cup, of course).",3 miles beyond my comfort zone,bagaffney,0,1,2020-08-13 19:08:03
97,"@APerzanowski @cjbuccafusco It’s not dispositive of the copyright question of course, but moves to distance music from a disfavored politician is communicative /performative, and I wonder how that signal might change in a changed copyright ecosystem.",FSU College of Law,LinfordInfo,0,2,2020-08-13 19:07:24
98,@oneuvakind @tubacat I’m agree! I only go out for groceries. Occasionally a couple lottery tickets n cig’s but I keep my distance and will wait until no one is in the store when I go in and of course I wear a mask. The counter is separated with plexiglass.,USA,queeni2020,0,0,2020-08-13 18:59:24
99,"Reminder for all HACC Club members - come join us at our members race day on 6 September - an opportunity for us all to come together, race and meet up (with 2m distance of course..) plus ITS FREE FOR MEMBERS! 

https://t.co/fwf9lYBz0U https://t.co/h6dXEG3Pkz","Birmingham, UK",halesowencycle,2,2,2020-08-13 18:58:12
100,@CFCJourno Yes 100% let’s get this country back to normal - face masks of course - social distance (where pos) we cannot just tread water for another 12 months.,London/ South East,SteveMartin_TM,0,1,2020-08-13 18:52:20
101,"Faculty are still teaching classes, and in some cases doing more work (this was the semester I was finally going to do my intro class with almost no changes, and now it's online and basically a new course). At least we got the university to waive the usual distance fee.",Indianapolis / Indiana State,excitedstate,0,2,2020-08-13 18:50:23
102,"Hi just wanna let u know that if anyone bullies you or will do u wrong dm me, if ""its"" near in my place im gonna go to it and talk. But if its a long distance one lets hexed that mf. And of course I want u all to educate yourself, so if your still racist and homophobic",,empreszboa,0,9,2020-08-13 18:44:21
103,"@bettycrackerfl @soonergrunt I scoff heavily, right into their young faces (at a correct social distance, of course) because they do not, in fact, get off their asses and vote. That said, having AOC speak is a very smart move. Not having her speak would be malpractice, I think.","West Coast, USA",davidkelley718,0,0,2020-08-13 18:34:42
104,"@lynnskyi No, I totally agree with you. I am a little nervous about this weekend, but Kathy and I will only be going out walking with about 3 other puppy raisers, and she said we'd all of course be wearing masks, and she said we'd social distance. She is a medical professional herself.","Tampa, Florida",tigrayrocks,0,0,2020-08-13 18:33:16
105,"📹 Valhalla. Viking heaven has to be something like this. Endless summer sun, not a cloud in the sky, crisp clear air, birds chirping in the distance. Oh and of course, handstands! _ It is a blessing beyond measure to be here. Amidst these... https://t.co/TAZaWWw01k",Miami Beach,kinomacgregor,0,2,2020-08-13 18:32:15
106,"Valhalla. Viking heaven has to be something like this. Endless summer sun, not a cloud in the sky, crisp clear air, birds chirping in the distance. Oh and of course, handstands!
_
It is a blessing beyond measure to… https://t.co/szwCr1jDkA","Miami Beach, FL",KinoYoga,0,7,2020-08-13 18:32:12
107,"@BergmanThorleif I understand the circumstances you describe - I'm sure elderly people are terrified of catching this thing. In those circumstances where a distance cannot be kept, then of course a covering should be worn - after all it would need to be worn on boarding the train.",,JH1949B,0,1,2020-08-13 18:31:14
108,"@bschapiroMD @alexnazaryan 3rd day of distance learning at a Florida school and we're doing fine. No car lines, buses, school lunch to pack......
and of course no deadly disease.","Florida, USA",bufotwist,0,1,2020-08-13 18:25:39
109,"@Asaaadude Ahh of course, it’s not like people are blessed with a pair of legs 🥴

These people treat jogging and long distance running like a religion, even though their physique hasn’t changed in twenty years.",Connect with me ⇒,zaiderrr,0,1,2020-08-13 18:23:30
110,@littlegeoff1 @NeoResearch_Net @SamJPsych We have an MRes course here in @UoL_Health_Sci that is a Masters in Research. I’m not sure if it’s available distance (although this year who knows!) but I’m pretty sure most our degrees are available part time. Do you want undergrad?,Leicester,SarahESeaton,0,0,2020-08-13 18:21:07
111,@Sara79601745 @Jacob_The_Pilot @NX611JustJane I'm always loving Jack's drawing Sara and it is very horrible our area is in real danger of Lockdown and given we have the highest infection rates going thankfully been keeping safe and sticking to people I know at a safe distance of course,,Peter34080554,0,0,2020-08-13 18:15:30
112,"@UntilTheNextTee @TourEdgeGolf I love my 10.5 Tour Edge set at 11.5 degrees. I have their senior flex shaft. A good swing results in a almost on a string straight ball. Of course, at almost 72, distance is relative but for my $, a great driver. #Exotics220","Vancouver, WA",Dogboy48,1,3,2020-08-13 18:13:01
113,@MowZ13 I don’t get it!  I coach HS golf and my son has played 15 tournaments this summer.  It is easy to social distance while on the course!,"Macomb, Il",GDunc6371,0,4,2020-08-13 18:07:01
114,"#elearning #distance_education #learning #yog #webinar #seminar #course #online_classes #education #study
About eLearning https://t.co/L7Dwk6AWDY via @YouTube",Canada,Health_Sparkles,0,0,2020-08-13 18:01:04
115,"@MarianKeyes Sending so much love to a wonderful, inspirational, beautiful strong woman. Whatever you do, keep talking and this too shall pass. We're all with you, at an acceptable social distance of course. Xxx",,Natasha40382267,0,0,2020-08-13 18:00:08
116,"@lost_girlj That was really nice of you. As someone who works in a school, I want to go back, it’s much easier working with kids face to face, but of course I want everyone to be safe. I have no idea how we are realisticly going to social distance or keep masks on all the time",Wonderland ,JustAli1981,0,1,2020-08-13 17:58:22
