,Content,Location,Username,Retweet-Count,Favorites,Created at
0,"Zoom on the laptop, Peardeck on the second screen! #DigitalLearning #peardeck #virtuallearning https://t.co/soGkiyfNwQ",,forward_failing,0,0,2020-08-13 18:27:40
1,It’s a great day to download Google classroom if you haven’t yet. #virtuallearning #distancelearning #allcardinalsalways https://t.co/H6BhJpbhjI,"Brighton, TN",BrightonHighTN,0,0,2020-08-13 18:24:06
2,"I'm watching @edmodo's #Webinar ""Edtech for the Heart &amp; Mind: SEL in Distance &amp; Blended Learning Classrooms""  now! 
@KtBkr4 is ON FIRE!

 #SEL #distancelearning #blendedlearning #remotelearning #edtech #edtechchat #Edmodo #professionaldevelopment #virtuallearning #blendedlearning https://t.co/U31y6qrhe1",,HelenTeachesEng,0,0,2020-08-13 18:21:09
3,Sorry to the teachers that witnessed me pulling my son back into the room this morning while he latched on for dear life to the door frame. Hopeful he does better during virtual Kindergarten tomorrow. Don’t be alarmed and send someone to check on his welfare.#virtuallearning,"Hutto, TX",JHerod2001,0,0,2020-08-13 18:21:08
4,"It's the 6th Day of School where? These K-2nd grade teachers are rocking and rolling with Math instruction today in their virtual classrooms! Parents and Students are engaged in the learning! Way to go @hearnehusky @AliefMathK6 @AliefISD
#weareONE #virtuallearning #mathrocks https://t.co/Ag2KGrDF2b",,BiancaAKA18,0,0,2020-08-13 18:18:50
5,1t Day of the School Year is a wrap. Great day with our students. #virtuallearning @ThesquareM2 https://t.co/gqXVzaqutb,"Raleigh, NC",MSM2GardenClub,0,0,2020-08-13 18:18:41
6,Teacher shares #onetoone #virtuallearning #lessons https://t.co/aNQOeu021Z,,ctespecialpops,0,0,2020-08-13 18:16:30
7,"@davelackie WooHoo 🥳 let’s play with Nicole’s Bronzer in Germany! #virtuallearning from @ClarinsCanada my absolute FAVOURITE, as is @davelackie🌞","Toronto, Ontario",gailsiemko,0,0,2020-08-13 18:12:07
8,"@DCTVny is teaching film school students remotely by repurposing the video capabilities of #digitalhealth wearables 
#virtuallearning #filmmaking https://t.co/xEg3hdL3vx","Camas, WA",jefffishburn,1,0,2020-08-13 18:05:47
9,It’s been an amazing learning experience!  #bts #virtuallearning @myccs @smokyrow1 https://t.co/tVLMkLdd6u,,virtuallyFABin5,0,0,2020-08-13 18:05:42
10,Right now My 10 yr old is drawing a scientist for his journal who is holding a bottle but it looks like a penis and I am trying to help him make it not look like one without explaining why he should change it.  🤦🏼‍♀️ #virtuallearning #firstdayofschool #science #2020isgoingtokillme,,Arice314159,0,0,2020-08-13 18:04:12
11,"What is your student doing after #VirtualLearning? We are offering 10% off enrollment for our gymnastics, ninja zone and kinder classes this August! Call now and keep your child physically active and having fun. #Phoenix #MakeAnImpact (602) 870-7574","Phoenix, AZ 85020",ImpactGymAZ,0,1,2020-08-13 18:03:54
12,"Don’t forget it’s #Chromebook Thursday’s! Log on to our station website https://t.co/yJNnWdgedV to register! S/o kehlani &amp; atlanticrecords !
#WildlyfeOrNoLyfe #Giveaway #BackToSchool #VirtualLearning #School @ E93 Radio https://t.co/L04WzXK7K9","Atlanta, GA",wildlyfebeezy,0,0,2020-08-13 18:02:53
13,Virtual teaching set up on point today!! The kids had a blast playing @gimkit today to brush up on their facts! #KMSCougarPride @HumbleISD_KMS #virtuallearning #distancelearning2020 https://t.co/rWHDqxbShD,"Humble, Texas",MathWithRansom,0,0,2020-08-13 18:02:45
14,Look at these scientists at work 🧪🔬👩🏼‍🔬👩🏽‍🔬🧑🏾‍🔬 #WeAreHicksElem #1stgraderocks #virtuallearning https://t.co/8rE3yXYI5s,,bravo_yamiles,0,2,2020-08-13 18:01:35
15,Does anyone have any ideas/ strategies for how to engage students who have autism &amp; are not verbal in virtual learning? #virtuallearning #SpecialEducation #ULS #AutismAwareness,"San Jose, CA",RachelPipesZ,0,0,2020-08-13 17:58:08
16,"In our latest Virtual Student Lecture, two of our best communicators share tips on delivering persuasive presentations and navigating conflicts. #virtuallearning #seminar #presentationtips #conflictresolution https://t.co/Kh8Kv6LyNH https://t.co/9WQLKRFCwV",Worldwide,littleonline,0,0,2020-08-13 17:57:13
17,"It's Thursday, It's Thursday. I have to keep telling myself that. I've been a day ahead since yesterday. 

This week alone I've trained 100+ people. My voice is cracking. 3 more sessions tomorrow and I'm done for the week. #virtuallearning #education #analytics #dataanalytics",Everywhere God wind blows!,Dr_MickeyMouse,0,0,2020-08-13 17:57:04
18,"Your @VHS_BlueDevils Teachers and Staff are hard at work already, learning together and making big plans. #OneFamily #TogetherView #VirtualLearning #SafetyFirst https://t.co/G08N1jWSSC","Richmond, VA",TVtheILC,2,3,2020-08-13 17:57:02
19,Plan Your CPE for Next Week! Over 60 virtual presentations from which to choose! #CPA #CPE #Virtuallearning https://t.co/UKI3orXkBA https://t.co/IU9WAMlGCF,"Rochester, MI",CPACrossings,0,0,2020-08-13 17:53:53
20,Advisory board advances plan to expand struggling virtual charter schools during the #pandemic https://t.co/dwCeJRRF9J #ncpol via @ncpolicywatch #NCed #ncga #virtuallearning #backtoschool,North Carolina,NCPolicyWatch,2,0,2020-08-13 17:53:05
21,@WCMS_Official FBLA Is Gearing Up for Another Succesful Year! We Prepare Students For Today's Global Business World. #Leadership Skills &amp; Soft Skills Are Keys to Success! @georgiafbla @FBLA_National @actecareertech @CTAE_SCCPSS @GeorgiaCTAE @SCCPSS @anglew5665 #virtuallearning https://t.co/qbXHNv4lGo,"Savannah, GA",CoachLenATL,1,0,2020-08-13 17:51:04
22,"💛We appreciate all the hardworking teachers who use our math tools. 💙 Our team is here to help #teachers and #parents. Click here: https://t.co/Em9WekA2tL

#xtramath #virutalschool #virtuallearning #virtualeducation #education #learningfromhome #homeschool #math #school https://t.co/uBtBVhJMuO","Seattle, WA",XtraMath_US,0,0,2020-08-13 17:49:27
23,"I agree with @EdTechLori that this should be required reading-check it out! https://t.co/l8I0pKwmuf 

#edtech #oneclifton #cliftonconnects #hybridlearning #remotelearning #virtuallearning","Clifton, New Jersey",ReginaBorriello,0,2,2020-08-13 17:49:26
24,Any other mommas overwhelmed w/ planning #virtuallearning ? I’m that #hotmessmom w/ tense schools supplies &amp; rearranging my house to create work areas for multiple kiddos!!! #BackToSchool2020 #coronavirus #thestruggleisreal #ThursdayMotivation https://t.co/lSugL71GIJ,"North Little Rock, Arkansas",alannalove2009,0,0,2020-08-13 17:49:25
25,Another free space conference coming up for those who were not able to fly around the world to network and learn! #space #networking #virtuallearning https://t.co/iDYckOaYJb,,AsianSpaceLady,0,2,2020-08-13 17:45:51
26,There are different types of online classes and virtual classrooms you can use to teach students. Here’s how to build the right one for you. #education #virtuallearning https://t.co/w0hIt04YbO https://t.co/Rbidxz5amv,Dallas,WilfredMelendez,0,0,2020-08-13 17:45:47
27,@Galinda83 @authorJWiller @amazon Hi! I teach first grade! My #AmazonWishList has lots of books and some other items that will help with virtual learning! All donations and/or retweets are very much appreciated! #clearthelist #kidsneedbooks #virtuallearning #distancelearning https://t.co/7m9KlFEij8,,jclarkisteachin,3,1,2020-08-13 17:45:46
28,"We know #virtuallearning can be a challenge, so we spoke with one of our alum about their experience. See what Mr.Cretinon had to say about improving virtual learning through collaboration at @DiscoveryNewark #teachbetter #schoolleader

https://t.co/ykcxxxa33r https://t.co/JwphftIqbl","New Jersey, USA",RutgersAltRoute,0,0,2020-08-13 17:43:45
29,Back to School - Albeit Virtually. From Kindergarten to High School - The Children of The @Dawoodi_Bohras of #Plano #CollinCounty embark on adventures of growth and  #virtuallearning. Thanks to all #teachers and #schoolstaff for all that you do. @Plano_Schools @friscoisd https://t.co/VQsFF5FFww,USA,Bohras_USA,0,8,2020-08-13 17:42:18
30,Have you see the elementary #distancelearning resource from @EducateIN?  Anyone using this model? How is it going? #virtuallearning #hybridlearning https://t.co/ih4lLzzkAp,"Brownsburg, IN",CarrieRosebrock,0,0,2020-08-13 17:39:22
31,This #VirtualLearning experience w/ my kindergartener is actually a cool experience. Her teacher is awesome keeping the attention of a group of 4 &amp; 5 yr olds on their computers! Shout Out to Mrs. Robinson,,MsAriesAngel,0,0,2020-08-13 17:36:58
32,Something pretty mice is coming... #virtuallearning #virtualteaching @ParticipateLrng #studio https://t.co/0fLBADw4lW,"Lake Ridge, VA",SpanishAndrewsP,0,1,2020-08-13 17:35:44
33,"Congrats to @Go_Peer, a @SlaterTech_Fund portfolio company, for closing on a $2M seed round to provide K-12 students with unlimited #tutoring for $20/hr! #backtoschool #virtuallearning Read the full release: https://t.co/dW9qF1ZdgB","Providence, RI",thornesparkman,0,1,2020-08-13 17:33:22
34,#firstdayofschool My Little Bear was ready.  Me? Not so much. 😭😭😭 Don't worry though. I'll get it together soon. #momlife #life #virtuallearning https://t.co/uNZr1iZHuE,"Dallas, TX",GetNoticedVideo,1,3,2020-08-13 17:33:11
35,Am I doing this right? #virtuallearning #maskon #facefieldfam https://t.co/GZz43hb2D3,"Tuscaloosa, Alabama",EmilyCerrina,0,0,2020-08-13 17:27:57
36,Working with Joy Treadwell on Bulding  Collective Efficacy! #Virtuallearning @wwcsdistrict @urbanesc @HamiltonCoESC https://t.co/n03AnP2SWE,"Cincinnati, OH",PDQueen98,0,2,2020-08-13 17:27:51
37,There are very few ways to do online training for improving online teaching - for educators required to watch whether they want to or not. Somehow @micheeaton has kept me mostly engaged AND I haven't wanted to throw my laptop across the room even ONCE so far. #virtuallearning,Northern Indiana,BlueCerealEduc,0,0,2020-08-13 17:27:37
38,"Teacher friends, anyone who knows how to make Canvas pages look nice kind of like this.. Contact me please.. 🙏🏾 #Canvas #VirtualLearning 

@CanvasLMS maybe y’all can help https://t.co/hUwVITeiUk","Carrollton, Texas ",trejack85,0,1,2020-08-13 17:26:14
39,🤣🙋🏾‍♀️😫🤦🏾‍♀️ Lord help us 🙏🏾  #virtuallearning #3rdgrade #jesustakethewheel #parentswillneedplentyofdrinks https://t.co/bs1tbrh0Ih,,MizzSweetz,0,0,2020-08-13 17:24:43
40,"#BacktoSchool: Printable Planner

Shop now: https://t.co/59ZJgbxloD

#planner #school #college #highschool #onlinelearning #planning #organize #stayinghome #virtuallearning #virtualclassroom https://t.co/5kipofOt2t",United States,Shop_MadebyKen,0,1,2020-08-13 17:20:15
41,"Creativity is as important as literacy.
Kids enjoying their art class #happylearning #funlearning #virtuallearning #learningbydoing #rgsnoida @supritichauhan @rgsnoida https://t.co/jBjp8gE38h","नोएडा, भारत",sonam_bakshi,0,1,2020-08-13 17:19:53
42,"Project management #training 💻:
🔹PRINCE2® - 7th September
🔹Change Management - 25th September
🔹AgilePM® - 12th October
🔹APM Project Fundamentals - 27th October
#virtuallearning #projectmanagement 
https://t.co/GyRzDIgzEg https://t.co/eCwM7GGEfc",University of South Wales,USWCommercial,0,2,2020-08-13 17:19:02
43,"SCERTS training with @EmilyRubin9 goes virtual with participants from South Korea, England and 6 US states! #VirtualLearning #OnlineLearning https://t.co/JNvdnj3KmD",SE Wisconsin,CESA1,0,0,2020-08-13 17:17:06
44,"On a #Schola webinar: ""School's BACK! Retaining Your Students.” #ScholarsFirst @CompassCs #VirtualLearning #PersonalizedLearning #GoldStandard https://t.co/YE9LPYATid","San Juan Capistrano, CA",oceanbound79,2,3,2020-08-13 17:17:05
45,@ConnieSchultz @FrankLaRose Schools...teachers also deserve safety...not just when feasible. #just saying #VirtualLearning,,bamthud,0,0,2020-08-13 17:16:01
46,"#virtuallearning, at-home learning...school looks a lot different these days. Our #STEM kits make learning more engaging at least! Take our Forces &amp; Interactions set w/ teacher's guide, lesson plan &amp; videos, e.g.--perfect for middle school ""classrooms""! https://t.co/7nbdSR3l1R https://t.co/y7cctvMG0v",US,ThamesAndKosmos,0,0,2020-08-13 17:15:33
47,For real need ideas for virtual first day/week! #teachertwitter #teachers #teachershelpingteachers  #STUDENTSFUTUREMATTER #education #virtuallearning #distancelearning #blendedlearning,"Texas, USA",CShell909,0,0,2020-08-13 17:13:06
48,"I can’t say it or sing it enough: “Open Later and Virtually Only.” I’m getting resistance from some of my own family members.

Please Share. Now.

Save my daughters. Save your community. It’s our duty. #virtuallearning https://t.co/Rbv6dZkpmt","Kansas City, Missouri, USA",rykincaid,0,2,2020-08-13 17:11:39
49,"Are your kids attending school virtually this upcoming school year? Could they (𝘢𝘯𝘥 𝘺𝘰𝘶) benefit from childcare and teacher support during the school day? ⁣⁣
⁣⁣
Visit https://t.co/DdAjg28RE7 to learn more and sign up. 📚

#ShawJCC #akron #akronmoms #virtuallearning https://t.co/wxtaAtWEAD","750 White Pond Dr, Akron, OH",ShawJCC,0,0,2020-08-13 17:10:21
50,"Learn how interactive features such as polling and silent hand raising can improve virtual learning 
https://t.co/jnmwcATOTS
#virtuallearning #collaboration #hbcommunications #avtweeps #schooltechnology","North Haven, CT",hbcomm,1,0,2020-08-13 17:07:59
51,This is my nephew an hour into #virtuallearning needless to say #onlinelearning is not working out for him. 😂 https://t.co/fdZBKRe5Rb,,shitshesays__,0,1,2020-08-13 17:05:57
52,No rainy 🌧 day blues here! Spending the afternoon at the virtual @ASCD Back to School conference! #GrowthMindset #Equity #virtuallearning #Committed @ASCDconf 📚 🌎! @DundalkES https://t.co/88PSWxHJn8,"Baltimore, MD",MrsFields2419,1,9,2020-08-13 17:05:48
53,"Let's get messy! Join us for tonight's workshop where we are talking about family activities you can do at home that involve getting messy and having fun together!

https://t.co/t83F5og7CR

#reachoutandreadgny #virtuallearning https://t.co/Wxtc9ehayW","New York, NY",ReachOutReadGNY,0,0,2020-08-13 17:05:16
54,"Know More About Virtualization Security Down pointing backhand index

https://t.co/NegRHVOE2a

#virtuallearning #cybersecurity https://t.co/LGckDkYWuM",United States,CyberExpertsUS,0,0,2020-08-13 17:04:33
55,The first day of school is going great so far at our house  😊 Now lunch and back to Zooming. Still can't believe both of my babies are in high school! #virtuallearning #firstdayofschool… https://t.co/NuBLrPEJDd,"Texas, USA",MisJ1215,0,0,2020-08-13 17:03:25
56,"School is around the corner and, despite the uncertainty, we're excited to share some of the educational services that we can offer to teachers and students. Feel free to email our educator if you have questions. @ChicagoCPS #BlackHistory #Arts #virtuallearning #virtualclassroom https://t.co/g76stHE3Up","4654 N Racine Ave, Chicago, IL",hamoc1804,0,1,2020-08-13 17:03:03
57,"We continue to receive positive feedback on our Re Ed programs! Thank you Vivian from @archreinsurance for these kind words!

#reinsurance #raa #virtuallearning #education #feedback #contracts #hottopics #webinar https://t.co/2NnODYy6To","Washington, DC",TheRAA,0,0,2020-08-13 17:02:42
58,#Founder and #GameDeveloper @DougWhatley talks #videogames and #gaming w/ @CMRubinWorld #gamebasedlearning #gamedev #learning #onlinelearning #backtoschool2020 #reopeningschools #virtuallearning @YouTube https://t.co/QKZ51cth8P https://t.co/vgIjPyuwKx,,worldoflearners,0,1,2020-08-13 17:02:19
59,FREE #Webinars for #Educators (Aug 18) and #Parents (Aug 20)! Learn simple but effective ways to address mental health concerns during #virtuallearning or #hybridinstruction. REGISTER TODAY! https://t.co/9KCPahoOIh https://t.co/65LF0eXN77,"Burlingame, California",PsychedServices,0,0,2020-08-13 17:01:03
60,The @SSCMSStallions ESOL Team is ready for 20-21! We're all so excited to meet our students on Monday! @aythomasteaches @BethHinds4 @EsolFulton #OneCommunity #virtuallearning https://t.co/wkZZi7lDgH,"Atlanta, GA",stayfrosty_esol,1,3,2020-08-13 17:00:55
61,Finished product of my gif 💛 #create #kindergartenteacher #rcainspired #virtuallearning https://t.co/Ol2w604iVn,,SummerlinJenna,0,1,2020-08-13 16:59:31
62,"Let's take it to the next level and see how this next Elements of Design can make a BIG difference in your home!
https://t.co/ORr2Y3gL1w
.
.
.
#ElementsOfDesign #InteriorDesign #VirtualLearning https://t.co/GDLgXP6Yzy",,TheGreenHearth,1,1,2020-08-13 16:55:13
63,Now offering Pandemic Pods starting this Fall! Buddy-up with other families for small-group learning in accordance with #COVID19 regulations. Click here to learn more: https://t.co/HPIdjmjX0d #pandemicpods #schoolpods #remotelearning #virtuallearning #onlineschool #tutor https://t.co/btDEzSWXX4,"Seattle, WA",HamptonTutors,1,1,2020-08-13 16:53:01
64,How to prepare all stakeholders in an online learning setting for an engaging experience: the 3 Ps of thoughtful preparation #onlinelearning #virtuallearning https://t.co/Z8TwEu4swe,"Columbus, OH",Melkoem,0,1,2020-08-13 16:51:12
65,Love my #teachergifts. Thank you @EBStanleyMS! Ready for this #virtuallearning adventure! https://t.co/DkF26uKu3d,,MusickEng6,0,0,2020-08-13 16:48:24
66,First national presentation complete! Wasn’t able to be on camera due to tech issues but a success nonetheless. Huge thanks to @johnbu08 for the collaboration! Great to continue working with previous preceptors and mentors on scholarship #VirtualLearning #ADCES20 https://t.co/BbRlv2Fcsd,Greater Los Angeles,DrSmithRx,0,9,2020-08-13 16:47:57
67,"During today’s virtual visit Sofia is  following along while her parent educator reads  ""Rosa's Very Big Job"".
#readtome #learningfromhome #virtuallearning https://t.co/BLXP2FGxQO",,RCPS_EarlyLearn,1,0,2020-08-13 16:44:26
68,.@metronetfiber is great...most of the time...what a difference of no video calls going on versus 6 people on videocalls #virtuallearning #workfromhome https://t.co/nUJgbthYO5,"Fishers, IN",shawnpmiller,0,1,2020-08-13 16:43:55
69,"@PeopleFluent #Teachr is the right tool to ensure an effective, efficient #learning experience. It is the best #LMS platform to stay connected and engaged #learners with the most optimized #virtuallearning environment possible.

#software #elearning #onlinelearning 

https://t.co/8W5ZeVeQjF",,StevenDixonn,0,2,2020-08-13 16:42:02
70,"Thank you Megan Robinson with @CurriculumAssoc for a great webinar - Planning for #Success in #CharterSchools after Extended School Closures. 
@CompassCs #VirtualLearning #PersonalizedLearning #GoldStandard https://t.co/MA95iUUVMX","San Juan Capistrano, CA",oceanbound79,1,1,2020-08-13 16:40:10
71,"Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:  https://t.co/xVeLkaVmHm

#help #2020 #virtuallearning #children #educators #teachers",,godforlife,0,0,2020-08-13 16:39:05
72,"Some interesting takeaways from #Louisiana’s #barexam announcement:
1) Open-book format
2) Virtual
3) Submitted via email

#law #lawyers #LA #barexamprep #diplomaprivilege #COVID19 #Covid_19 #testing #virtuallearning https://t.co/08SDNZ1XIp",,ddconsulting_,0,0,2020-08-13 16:36:24
73,What is something you might have to unlearn during the transition to teaching online? #virtuallearning #virtualclassroom #outsidethebox #thinkbig #educhat #edutwitter,"Columbus, OH",kevin_e_jackson,0,0,2020-08-13 16:36:13
74,"My head is spinning with ideas, thoughts, &amp; plans for full on virtual learning this fall y'all. 🙃🤔🤯Today I'm thinking abt our NEW students. How do you plan to support them and help connect them with the school community from home? #scchat #virtuallearning #sccrowd #escchat",Northern Virginia,mertensminute,0,0,2020-08-13 16:35:01
75,Teachers need to introduce apps/websites/platforms slowly. #BackToSchool #edchat #virtuallearning #onlineschool #distancelearning https://t.co/Gkt3XzlCai,"Washington, D.C.",mrvarhall,0,1,2020-08-13 16:33:59
76,"It’s the first day of school, and the halls look a little different this year! #virtuallearning https://t.co/BlnoUcgLrV","Texas, USA",MrsHigginsAP,0,1,2020-08-13 16:32:30
77,Deadline to register for our Back to School Giveaway is TODAY!! Get your children’s information in before 11:59pm! God bless! #hli #hlicause #cps2020 #schoolgiveaway #freesupplies #virtuallearning #virtualeducation,,HL_Inc_,0,0,2020-08-13 16:31:44
