,Content,Location,Username,Retweet-Count,Favorites,Created at
0,"How many prizes does Learny have? 🤔

We currently have over 380 prizes and are constantly adding more! We aim to have over 1000+ prizes soon 😁 

#remotelearning #distanceeducation #math #fun #education #educational #family #homeschool #schoolsreopening #prize",,LearnyOfficial,0,0,2020-08-01 23:34:17
1,"Enrollment is open to all the students!

Visit https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#virtualclassroom #distanceeducation #distancelearning #onlineschool #virtuallearning #onlineschool #onlineteaching #saturdaymotivation #saturdayvibes #saturdaythoughts https://t.co/xmQIM57nbG","Tempe, AZ",pinnaclevhs,0,0,2020-08-01 15:25:00
2,"Today we are feeling proud to announce that MIT School of Distance Education is the First Institute in India to Partner with #LinkedInLearning!

#MITSDE #DistanceEducation #Technology
#LinkedInLearning #LinkedInLearningPartner https://t.co/PNcgaoFqBT","Pune, India",MITSDE1,1,1,2020-08-01 09:34:55
3,"A gentle reminder to stay #hydrated and #healthy!

Visit https://t.co/NX7XWdVodI or call us at (888) 567-1844.

#FridayThoughts #FridayMotivation #FridayFeeling #fridayvibes #onlineeducation #onlinelearning #virtualclassroom #distanceeducation #distancelearning #onlineschool https://t.co/yzL6oRUan3","Tempe, AZ",pinnaclevhs,1,0,2020-08-01 07:47:17
4,"HUGE THANK YOU to all the @WPE_SF parents &amp; guardians who tuned in on a Friday night!✨While we don’t have all the answers,I hope I was able to provide you with some clearity!Remember,we are all in this together! 🥰 #distancelearning #distanceeducation #virtualclassroom #partners https://t.co/kGZsKoKrqo",,Laurenn_Ashton,2,3,2020-08-01 04:32:30
5,"Some designs coming through from from week one of the After School Program 👏🏼👏🏼

Awesome effort team - gearing up for week two now! :) 

@mergeedu #oceancleanup #learningpods #distanceeducation #deepblue #nationalscienceweek2020 @stempunksau https://t.co/LIAMuVAkOy","Brisbane, Queensland",damien_aldridge,2,4,2020-07-31 23:20:29
6,"Meet Lilian, she is one of our graduates.🌟 
Trust her advice on the importance of education!

Enroll in a degree program with NCU at https://t.co/tySxrpztwP ✅

#distanceeducation #onlinelearning #school #digitallearning #onlinecourses #college #choosencu https://t.co/YPH6GuviUd",,newedu,0,0,2020-07-31 22:00:25
7,"#Coronavirus: #RemoteLearning turns kids into zombies because we're doing it all wrong

#ReimagineEducation #ReinventEducation #RemoteLearning #DistanceEducation #DistanceLearning

https://t.co/HRNrtpJ7cG","Long Island, NY",DrKavner,1,0,2020-07-31 17:30:14
8,The Online Shift’s Enduring Value #engage #Students in #meaningful #learning ! #Quality counts - #onlinelearning  #remotelearning #distanceeducation #Highered #education https://t.co/kjQDYfGF3X via @Evolllution,,DrDuly,1,0,2020-07-31 14:10:33
9,"#Distanceeducation #access #inequity #remotelearning
https://t.co/ESybXVudno
#education

Some things you don't really even consider - like a quiet place to work.",,vpigreenie,0,0,2020-07-31 13:37:36
