,Content,Location,Username,Retweet-Count,Favorites,Created at
0,@lichbians ((OOC: Perhaps block people who do these things. I’m guilty of particpating myself. Feel free to do whatever you need to so to distance yourself from something that hurts you (as long as it doesn’t involve hurting someone else of course.) Never be ashamed of that✨)),"//mun is 25, they/them//",Lucretialovesu,0,0,2020-08-04 23:40:10
1,"@ArizonaBadlads @ErmahgerdDragon As for distance vs displacement, of course there *are* ways to write these examples that don't involve numbers that  wrap back around to 0, but that doesn't mean there's anything /wrong/ with using displacement to measure things. They're just different tools for different jobs.",no,AJhasaplan,0,0,2020-08-04 23:34:28
2,@toddpottle Hello - Michael Barbour mentioned you to me. I am prepping an undergrad course about eLearning and teaching at a distance. Would you happen to have a syllabus on that topic that you’d be willing to share?,True North strong and free!,avanbarn,0,0,2020-08-04 23:28:56
3,"@cc2amaz @jerodmcdaniel Nope. Just lots of pointing and yelling. From a distance, of course.",,ScottCronbaugh,0,1,2020-08-04 23:19:16
4,"Elevate your photography skills with our Introduction to Photoshop course! In this distance learning-format class, learn how to easily select &amp; manipulate image area, create &amp; use layers, correct pictures &amp; much more. To register, please email: justin.miller@simivalleyusd.org https://t.co/3KPCCBSc2b","Simi Valley, CA",SimiInstitute,0,0,2020-08-04 23:18:44
5,"...Trump is out of his mind (but of course we already knew that, so back to the point).  DeSantis talked the talk at the beginning of this contagion, but he didn't follow it up.
He didn't talk to people by emphasizing &amp; re-emphasizing how important it is to socially distance,...","Tallahassee, FL",BobRuth12,0,1,2020-08-04 23:14:26
6,"@dr_bamerson @Alex_Sunshift @Rgarcia789 @kalagnaw @DogByf Nukes obliterate everything around them within a fairly large distance. Also, the building was already smoking, therefore an explosion occurred before the video as well. Why would that be the case? An appetiser before the main course?",,urinalseptim12,0,0,2020-08-04 23:08:42
7,@joannashamshoom Of course ... then you distance yourself! Serve him with the same energy! 🤷🏾‍♀️,London/Vegas/Barbados,SlimDD,0,1,2020-08-04 23:06:50
8,"There is still space available! 
The @TechLX course starts on Thur., Aug. 6 1-3 pm.
Save $50 with EvansPD50 
To Learn More and Register: https://t.co/nVlSt1kUWL
The course will help educators become comfortable teaching their students via remote learning.
#BeRemoteReady https://t.co/mnklIb34HX","San Diego, CA",techteachsd,0,0,2020-08-04 22:58:58
9,"There is still space available! 
The course starts on Thursday, Aug. 6 at 1 pm until 3 pm.
Save $50 with EvansPD50 
To Learn More and Register: https://t.co/nVlSt1kUWL
The course will help educators become comfortable teaching their students via remote learning.
#BeRemoteReady https://t.co/lpzJz2tDDF","San Diego, CA",techteachsd,0,0,2020-08-04 22:55:00
10,"✨This #openconceptkitchen is ready for entertaining! (while keeping a social distance of course)

Kitchen features include:

✨ Comfortable Prep space and Extra Seating
✨ Kitchen drawers to maximize storage access
✨ Gold Pendant Lights

https://t.co/IpfqFLQbKR https://t.co/ChJA1TUBeA","Hamilton Ontario, Canada",shanerenovation,0,0,2020-08-04 22:52:33
