,Content,Location,Username,Retweet-Count,Favorites,Created at
4494,"@moostraks Go fish! Ur memory is that of a gold fish!
It's useless to give you any info b/c as u stated u can't learn from online education! 
Shoo fly shoo",,RobertSteck13,0,0,2020-08-12 01:35:25
4495,"BHNCDSB Survey to See If You Would Choose Return to Class or Online Learning

You will need your child(ren)’s Ontario Education Number (OEN) to complete the survey.  The number is on the report card.

Please review our plan before you complete the survey - https://t.co/V0Ng3bYkMi https://t.co/BMyAuDkQFr","Brantford, Ontario, CANADA",SJCEagles,0,3,2020-08-12 01:34:34
4496,"@arneduncan Yes! They can win, but then we need to reset the #democratic party on #education &amp; #teaching and make 2021 a year that works for kids online, in school and everywhere. Can you be Sec. again please?",,KellyAmis,0,0,2020-08-12 01:33:32
4497,"In 2018, Harvard Business School professor Clayton Christensen predicted that “50% of the 4,000 colleges and universities in the U.S. will be bankrupt in 10 to 15 years.” He concluded that online education would become a more cost-…https://t.co/DYJlbQklD0 https://t.co/h2ixbnEMWw",Melbourne & Auckland ,cfoseries,2,3,2020-08-12 01:32:44
4498,"Pro-family groups are hosting an online educational conference for parents concerned about school curricula that promotes abortion, includes graphic sexual education materials, and introduces children to sexual orientation and gender identity ideology.

https://t.co/iH5aXWCxpu","Colorado, USA",FocusCitizen,0,1,2020-08-12 01:30:04
4499,"CBSE News | CBSE, IIT Gandhinagar launch 30-30 STEM- An online teacher training and certificate course for Science &amp; Maths | Education News https://t.co/QbUD2GBFwU https://t.co/Ym1lbj7Zgp","New Delhi, India",shikshaabhiyan,0,0,2020-08-12 01:30:02
4500,"CBSE News | CBSE, IIT Gandhinagar launch 30-30 STEM- An online teacher training and certificate course for Science &amp; Maths | Education News https://t.co/QbUD2GBFwU https://t.co/FeXTrivtmq","New Delhi, India",shikshaabhiyan,0,0,2020-08-12 01:30:02
4501,"TAKE YOU EXAM AT HOME -  Cleveland, OH ServSafe® Manager Exam with Online Proctoring Bundle https://t.co/zWxJnY67ea https://t.co/BsiYrsk4ys",,hrbuni,0,0,2020-08-12 01:30:02
4502,"Moving From the Margins. 
Effective online and blended learning changes lives.
#education 
#newschool 
#studentsfirst 

THIS 👇

https://t.co/YQfSX1Z2w2","Castle Rock, CO",amyvalentine555,0,1,2020-08-12 01:27:26
4503,"She was integral to the development of Internet technologies, such as #Shockwave, #Hulu, and the ascent of online video, and during Obama's presidency, she served as the Chief Digital Service Officer for the Department of Education.

#blackhistory #blackhistory365 #LisaGelobter","Lake Charles, LA",chicklitgurrl,0,1,2020-08-12 01:25:59
4504,"@onzarwadabun I dont learn that well on online classes. Were i to take an online semester, i wouldnt get the education i feel like i could have gotten on campus",Oklahoma,PadenDouthitt,0,0,2020-08-12 01:20:15
4505,Free online textbooks from top school  https://t.co/XT9zUMqs87,"Hexham, England",JChapman1729,0,0,2020-08-12 01:17:24
4506,@FCPSSupt I am excited for the potential to transform education with online education. Silver linings! Let’s do this!,"Manassas, VA",LisaforColes,0,2,2020-08-12 01:16:12
4507,@anafabrega11 The two are not related.  A 1600 SAT serves one purpose - gets you into an elite school.  An online presence will not do that.  The question is - can a “kick-ass online presence” generate a lifetime of income surpassing what a great education gets you?,"Davison, MI",SSchiestel,0,12,2020-08-12 01:15:48
4508,and the people saying that are mostly the ones that don’t have kids going to public school and can afford online education,,ohnokaylee,0,0,2020-08-12 01:15:32
4509,"https://t.co/yzV2iIWUFx is an online Audio/Video conferencing tool. The difference here is 
a. FREE
b. CLEAR AUDIO/VIDEO
c. HIGH SECURITY
Then whats stopping you from using it :D
#startups #smallbiz #bluebirdmeetings #education #healthcare #HealthIT #SanFrancisco #India #job https://t.co/aGDVz4X6D8",San Francisco,BlueBirdMeeting,3,1,2020-08-12 01:15:18
4510,"ZoomK12 is an innovative cloud solution for online education, especially for K–12 Schools and Colleges. This is perfectly suited for the post Covid-19 environment. 
https://t.co/DyjUGn9P3f
#onlineschool #onlineclasses #onlinecourses #mobileapps #appscrip #Zoom  #schoolsoftware https://t.co/FNBYLDDRKA","Bengaluru, India",appscrip,0,0,2020-08-12 01:15:02
4511,This is truly dystopian and insane. Sorry but it’s time to admit this this online stuff is emergency education at best not real school and there should be zero required or enforceable about it. Any of it. @ACLU https://t.co/SqyR3QjKeK,Boston's North End,RobinKetro,0,1,2020-08-12 01:15:01
4512,glad to see that even online they care more about dress code than education😍 https://t.co/EmoPDv4PXI,"Lindenhurst, IL",nadareffat,1,21,2020-08-12 01:14:46
4513,"This is my mood about the entire education sector.

It seemed obvious this was where we were heading in, oh, April.

Why, why, WHY did they waste all summer debating silliness when we could have been prepping for the online reality? https://t.co/6jApwTKmGb",Dominican Republic,edutinker,0,2,2020-08-12 01:13:45
4514,"Hello Zimbabwe! 🇿🇼
The Zimbabwe Ministry of Primary and Secondary Education has launched an #unlimitedlearningecosystem that will allow students to access titles online to ensure the continuity of their educational process. 
@ChronicleZim
https://t.co/D4bOmcU8ep","NY, London, Madrid, Cartagena",ODILO_ENG,2,2,2020-08-12 01:12:51
4515,"Online education does not fulfil the promise of 
""No Child Left Behind!""
Just because some arrogant teachers think they're great online
Doesnt make it so &amp; many children can't and don't learn well thT way if at all!",,grandmamccarty,0,0,2020-08-12 01:12:42
4516,"@kayleighmcenany We are doing almost everything online now, shopping, education, work, due to the shambolicly inept reactions of your administration.",,lasershow109,0,1,2020-08-12 01:12:08
4517,"This overview of Brown's and Duguid's Social Life of Information is a sobering reminder of what we stand to lose as work and education increasingly move online. Those building tools for distributed workers, students, and teachers face wicked problems. https://t.co/XxiwNFn3mN",a van down by the river,pragmatic,0,0,2020-08-12 01:09:35
4518,all students must leave the kamala-bots ON during online schooling hours :) we are here to enforce your education :),they/thembo,ska_lover,0,0,2020-08-12 01:06:39
4519,"“Young people don’t just want to do well. They want to do good.” - @UN4Youth

The best support we can give youth today is education. We'll continue our mission to assist organisations around the world to gain access to online learning &amp; breaking down barriers.

 #YouthDay https://t.co/pV6NgFTUt6","Melbourne, Australia",eCreatorsLMS,0,2,2020-08-12 01:06:00
4520,"#SOAR NOW ON YOUTUBE! SAEM Education Summit: Slacking Your Way to Better Individualized Interactive Instruction 
Watch Now: https://t.co/i7zFKBD8xf 
More Content: https://t.co/sEcRBeQ1KZ
#FOAMed #FREEAccess #SAEM #EM #Slack #MedicalEducation #Innovations #GrandRounds https://t.co/EvFwPK2Z5W","Des Plaines, IL",SAEMonline,1,0,2020-08-12 01:01:10
4521,"The governor said 55 districts (398,000 students, 26 percent) plan to begin the 2020-2021 year with online only education. https://t.co/yutOt3gWqf","Ashland, OH",AshlandSource,0,1,2020-08-12 01:00:31
4522,The Japan Update Online Classifieds are the ultimate resource for buying and selling on the web while living on Okinawa. https://t.co/qM21BAChfv,"Okinawa, Japan",japanupdate,0,0,2020-08-12 01:00:13
4523,"We are still accepting applications for our School Without Walls 2020 academic year! If you are in grades 6-12 and want to explore highly immersive education either in-person @myriadgardens in OKC or remotely online from anywhere, contact us now! https://t.co/MB7yzYtWbf https://t.co/p6lAHBNbc3",,OdysseyOLA,2,4,2020-08-12 01:00:10
4524,"TAKE YOU EXAM AT HOME -  Washington Dc, DC ServSafe® Manager Exam with Online Proctoring Bundle https://t.co/Tr7t8sjEVP https://t.co/j9ahPJuCLt",SE USA,HRBUniversal,0,0,2020-08-12 01:00:08
4525,"How Online classes work?

https://t.co/EQuFgPucXt",,ExploreEduPH,0,0,2020-08-12 01:00:07
4526,@YouKnowMama RIGHT! I decided to take a break from grad school this year because I absolutely cannot learn online. I’ve tried before and failed. It sucks that I have to put my education on hold but I know I can’t do my best under the circumstances 😔,,plant_tor,0,1,2020-08-12 00:59:40
4527,"late in the hour, but the right move for Penn; it's the move @DukeU should have made a month ago...

Penn is shutting its dorms to most students and moving classes online for the fall https://t.co/B5Qx4VCkp1 via @phillyinquirer","Durham, NC",NewBlackMan,12,21,2020-08-12 00:58:01
4528,"Hard day today.. special needs education is very difficult online.
Staying positive and grateful for the teachers! Thank you!❤
#teaching #athome #computer #parents #staypositive
https://t.co/cKFEc3eNvu https://t.co/zZl1CGazc7","Arizona, USA",HOLLYJBIRD,0,1,2020-08-12 00:57:38
4529,"Teachers getting pulled up for ‘absence’ in midst of Covid underscores the need for online education
https://t.co/g4qjtVCh2A",,Sharat57,0,0,2020-08-12 00:57:04
4530,unr is such a scam. How my tuition 1000 more than last semester for online education???,she/her,aubreymccaff,3,24,2020-08-12 00:56:28
4531,"Teacher Worries Online Classes Will Interfere With Propagandizing Students

https://t.co/kD6elu5tkY",Whidbey Island,k_cogsci,0,0,2020-08-12 00:53:07
4532,"Some of our children have already begun online learning and others are gearing to get started for in-person education.  Regardless of what you have selected for your child's education, we'd like to extend our best wishes for a successful school year! https://t.co/WSbL8pT1WU","Mesa, AZ",sandrareyesdds,0,3,2020-08-12 00:51:14
4533,"Exclusive #MBA Online Event! Learn more about an MBA from professional education consultants by joining the @AccessMBA online MBA event on August 22nd, August 27th, and September 2nd. Register now for FREE! https://t.co/59GBq5jYPt https://t.co/FfKavr6Bbo","Irvine, CA",GMATgenius,0,0,2020-08-12 00:47:18
4534,"if a student wearing shorts in an online class is already that 'distracting' for the teachers that there has to be a policy, what more could a whole ass pandemic do for the students? but I guess institutions capitalizing on education will never be ready for that conversation",holywoob,azandroit,0,14,2020-08-12 00:46:37
4535,Are you really problem focused with your online course website? Beka Rice shares tips for developing the best program possible in this LMScast episode: https://t.co/gHtHNLDuzh @ChrisBadgett #Podcast #CourseCreators #Jilt #LifterLMS #eCommerce,California,lifterlms,1,3,2020-08-12 00:45:16
4536,"CERTIFY ONLINE TODAY!   Fremont, CA ServSafe® Manager Online Courses &amp; Certification Exam https://t.co/fRuqsEWiDb https://t.co/KcpYsU9I8D","33.516578,-86.801595",chefdbpeters,0,0,2020-08-12 00:45:00
4537,Arts Education Continues... Online! - https://t.co/tShhBzinSs https://t.co/OAPDgXf12f,"10833 Donner Pass Truckee, CA",Arts4TheSchools,0,0,2020-08-12 00:44:21
4538,Yes! More support should be put in place to educate faculty to teach online. Leverage the institutional members that have education and/or experience in this area. https://t.co/EaP2ex49vX,"Oshawa, Ontario",BrandonCarsonEd,0,3,2020-08-12 00:42:55
4539,"Despite this pandemic and transitioning to Online from on-campus, college really want you to go broke huh?

I get that Higher Ed got a huge budget cut and completely get the surcharge but technology fee? Special building fee? Distance education fee? https://t.co/a4fET4TCUu",,hmgalenton,0,2,2020-08-12 00:40:19
4540,Bachelor of Science in Computer Engineering https://t.co/3N1EU49gre #online #classes #online #school #online #education,TheWeb!,BachDegreesCom,0,0,2020-08-12 00:39:08
4541,"@Aljamiadonnie Oops, meant to post this here:
“Excellent online education this fall would improve student satisfaction and retention, but it requires paid training for all faculty.”",United States,Jenoir4,0,1,2020-08-12 00:38:48
4542,"PARADIGM proudly presents REAL TALK.
This month: Online Education as the New Normal. Program starts on Saturday, August 15 at 10am (Jakarta time). We look forward to seeing you there 
PARADIGM: We don't teach, we EDUCATE! 
#PARADIGM #WEDONTTEACHWEEDUCATE #LEVELUP2020 #REALTALK https://t.co/GewCi2ow55","JAKARTA, INDONESIA ",hclaymyers,0,0,2020-08-12 00:38:31
4543,"@AAUP “Excellent online education this fall would improve student satisfaction and retention, but it requires paid training for all faculty.”",United States,Jenoir4,1,1,2020-08-12 00:38:23
4544,@MorganStateU reverses course and goes to all online classes for the first semester https://t.co/JnYXFpgpw4,"Annapolis, MD",FM374,0,0,2020-08-12 00:35:44
4545,"Teething troubles as 35,000 students take online exam on day 1 in DU https://t.co/YMYhmdXGwB via @IndianExpress",India,amareshs,0,0,2020-08-12 00:35:21
4546,"We're hiring! Vacancies include: Tiger TALES before and after school care, Special Education paraprofessionals, bus drivers, and more. Apply online at https://t.co/n1fKl4Sgkf. https://t.co/NmimbhMoRk","Willard, MO",willardschools,6,8,2020-08-12 00:35:04
4547,I can tell you from experience that online class is not education. Keep your anti-fun thoughts to yourself https://t.co/xhMInBdzji,E. 48th Street,chriz_sowine,0,10,2020-08-12 00:34:52
4548,"Free Online Event, August 19: Ask the Authors Live: Nancy H. Hornberger, Wayne E. Wright and some of the authors in their Bilingual Education &amp; Bilingualism series | LINGUIST List https://t.co/YQpOfJiKdm",Southern NJ,LingFan1,0,0,2020-08-12 00:34:00
4549,Here are 3 quick ‘best practice’ virtual learning tips for all educators. Please reach out if I can help support your team. Online Learning Director at HCDE Helps Train Teachers to Be ‘Virtual Best’ – The Harris County Department of Education https://t.co/pbxRtnLXNw,,poullard_colina,0,2,2020-08-12 00:33:52
4550,"@SRuhle It's not safe, children could lose there mom's and dads or other family members.
Education is important but can be done online in a safe environment. 12mths is a short time compared to long term pain
To many are too impatient, risking lives and families.",,MrPCJohnson,0,1,2020-08-12 00:33:33
4551,"@michelleb133 $624 is needed to get me a new laptop that can withstand online and in  person teaching. 

📚 high school teacher 
📚 Bronx, NY
📚 Special Education &amp; Science 
🔗 https://t.co/8ehj00wngi",Nan Bòl grès mwen ,nancytaughtyou,1,0,2020-08-12 00:33:27
4552,Here are 3 quick ‘best practice’ virtual learning tips for all educators. Please reach out if I can help support your team. Online Learning Director at HCDE Helps Train Teachers to Be ‘Virtual Best’ – The Harris County Department of Education https://t.co/nBXghp3jnP,,HCDE_DEI,5,5,2020-08-12 00:32:59
4553,"@Wonderskill @sparkybullseye @CBSDSchools your tax dollars are going into providing a safe, temporarily online education to provide a safe learning experience in which students, staff, and family members aren't at risk of spreading and contracting COVID-19. instead of bashing hard-working teachers, support them. :)","bristol, skins uk | she/her",nina42012305,0,1,2020-08-12 00:32:27
4554,(14) Concerned about networking issues with the online education roll out this morning. Wonders why schedules weren't staggered to reduce traffic load. Hard to understand chunks of his broadcast…,"Humble, TX",HISDParents,0,0,2020-08-12 00:32:20
4555,"""The education department scrambled to scale up a centralized online platform called iLearn, which contained pre-packaged digital lessons..Many students may not have felt incentivized to log on since they had no pre-existing relationship with their assigned teachers""
1/ https://t.co/555GqyGlmO","New York, NY",JenRoesch,1,3,2020-08-12 00:31:18
4556,"Understanding the brain and how it works is essential. Join Art Costa &amp; @benakallick for the free online Preschool Neuroscience Summit to learn about how to help children and yourself develop self-regulation, wellbeing and more: https://t.co/ElVS1gGl72

#education #habitsofmind https://t.co/6tCiyWdRGi",,hominstitute,0,0,2020-08-12 00:31:01
4557,"(13) PE teacher. Requests loosening restrictions on schools, says science does not support them. Let specialist teachers teach. Wants full-time MS/HS education in Sept. “Online school is not what is best.,,”","Humble, TX",HISDParents,0,0,2020-08-12 00:30:50
4558,"TAKE YOU EXAM AT HOME -  Cincinnati, OH ServSafe® Manager Exam with Online Proctoring Bundle https://t.co/zWxJnY67ea https://t.co/P8JU30agTA",,hrbuni,0,0,2020-08-12 00:30:01
4559,"Most UNLV classes are set to be online, but about 20% of instruction will be on campus. @dylankendricktv explains what students can expect going back on August 24. 

DETAILS: https://t.co/j0j22cC4bp https://t.co/MORHwWIj5D",Las Vegas,FOX5Vegas,1,6,2020-08-12 00:30:00
4560,The future of online education starts with #Flipgrid. So impressed with @design2research and the whole @Flipgrid team for the impact they are making. Congrats on the All-New Flipgrid 2020 design!  Check it out: https://t.co/Vxm8koYJxq,"Seattle, WA",LiatBenZur,3,17,2020-08-12 00:28:46
4561,"Fri, 14 August 2020
13:30 – 14:30 BST

Online Event
Studying in the UK and the impact of COVID – The University of Sunderland Experience https://t.co/uJmKNVER5Z","Sunderland, England",UoSSocSciences,2,3,2020-08-12 00:28:20
4562,There are tens of thousands of Chinese students enrolling in Australian universities who are studying online from China. If they can come it will save a $40bn export industry. So what are we doing to help them get here safely and securely? https://t.co/Cdu1CLmHOq,"Sydney, Australia",TimDoddEDU,26,54,2020-08-12 00:27:10
4563,"The Education Foundation's Show the Love program is the preferred way to utilize Amazon Wish Lists:
You can now participate in the Show the Love program online at https://t.co/h80yVsuooi

My amazon wish list is in my bio for browsing ♡",,MsC_2ndGrade,0,0,2020-08-12 00:27:09
4564,"@leoniehaimson Some of us aren't so much promoting online learning as we are rebelling against in-person until it is safe. You can't access in-person education and services, or catch up academically, or even fall behind academically, if you are dead.","New York, NY",vickizun,0,6,2020-08-12 00:26:53
4565,(10) Concerned that online education students will not get equitable treatment.,"Humble, TX",HISDParents,0,4,2020-08-12 00:26:35
4566,"i think i won't really regret enrolling for online classes? yes, it goes against what i believe is quality education but, personally it means i have an escape, even if it's only mentally.",para sa masa,lebomba_,3,15,2020-08-12 00:23:49
4567,"New online Gale Courses begin August 12.

Don’t miss your chance to sign up.

Topics include accounting, business, health, language &amp; arts, education, law, tech, writing, &amp; more.  

Visit https://t.co/pJdrKxeiY3 to browse courses &amp; register now.

#Northport #EastNorthport #NENPL https://t.co/MSnLzGmkss","Northport-East Northport, NY",NENPL,0,0,2020-08-12 00:23:00
4568,"Key questions re #specialeducation and #SchoolReopening:

How have schools worked to improve online special education?

How do schools plan to measure learning loss?

How will schools provide “compensatory education” in this uncertain educational terrain? https://t.co/rCDYCLgtxS",Philadelphia & Pittsburgh,edlawcenterpa,1,0,2020-08-12 00:21:00
4569,"salute to all parents and guardians who shelled out money for their children's PCs, printers, and internet connections for the Online Class and even to those who cannot shell out money for now but are trying their best for their kids' education.

kids, let's make it worth it.",Psalm 46:5,cbcielle,97,273,2020-08-12 00:19:40
4570,"We have many resources to help parents with online learning @ https://t.co/Mru8Q612nS. Simply click on the ""Online Learning"" icon.

You will find resources for parents, students &amp; special education. Any questions? Contact your school team, contact info @ https://t.co/JZ7m04cY3p. https://t.co/6Im6pN7vgE","Lawndale, CA",LESDsuper,1,4,2020-08-12 00:15:09
4571,The Best Accredited Online Colleges of 2020 - US News https://t.co/FdIJN1HSkq,Where Kind is zero cent💜🌎.Wp,kindiszerocent,0,0,2020-08-12 00:14:36
4572,Among great effective online education tools is simulation with group discussion. The collaborations of @ncasenmare are among my favourites to teach with and this new one on COVID which is on the teaching plan this week is  great for wellbeing education https://t.co/nZnvFfHywq,"Melbourne, Victoria",educ84equity,0,2,2020-08-12 00:13:07
4573,"Apologetics deals with answering critics who oppose or question the revelation of God in Christ and the Bible.
---
🌐 https://t.co/YoJyrvWbuf
.
#omnikenedu #elearning #education #onlinelearning #learning #covid #edtech #online #students #teaching #distancelearning #school #edchat https://t.co/gHHsk3MUU4",,OmnikenE,0,0,2020-08-12 00:11:45
4574,"Integrate technologies into your curriculum in ways that enhance learning for adolescents and adults with diverse needs and learning styles. Integrating Technology Into Education starts Sept. 29 online. Enroll: https://t.co/r5PrzuF1zE

#education #teachingcredentials #careergoals https://t.co/MNcOfmpIG5","Berkeley, CA",UCBerkeleyExt,0,0,2020-08-12 00:11:02
4575,"Need help with your Virtual School needs?

Check out  our
REMOTE LEARNING SUPPORT PROGRAM
With many kids starting the new school year with online education, iCode is offering Remote Learning Support with the option… https://t.co/x0rXeQ1YnO","4577 Ohio Dr. Frisco, TX 75035",iCodeEastFrisco,0,0,2020-08-12 00:07:06
4576,Do you want a FREE Membership? Complete the online #BEST Program! Get started on this 10-part series to develop a company-wide understanding of the high-performance benefits of #SIPs and enjoy a 1-year #SIPA membership on us. Learn more here: https://t.co/Wtsd3p19BL https://t.co/7mc5hYHQD7,"Fort Lauderdale, FL",SIPAtweets,1,2,2020-08-12 00:07:03
4577,"FREE Enhancing Youth Possibilities (EYP) program starts next week! EYP is a fast-track #employment #training program offering 2 weeks of #online training and 80 hours of paid #practicum.

Open to youth ages 15-29. Register today: https://t.co/aPGI8BvJgI https://t.co/dSgl7pTjPF","Calgary, Alberta, Canada",TIESyyc,1,1,2020-08-12 00:05:45
4578,"The @ArshtCenter invites performing artists in Miami-Dade County to participate in the Center’s new ‘Heart of Art’ online commissioning project by sharing their Art in the Time of Coronavirus. Deadline for new submissions is August 21.

🔗: https://t.co/YimCZg4onm https://t.co/qhZcInefOg","Miami, FL",miamidancehub,3,4,2020-08-12 00:02:08
4579,"schools. i too am upset that we are paying the same amount for an online education, but i also know math. and with our low costs they cover everything with little profit and therefore a tutition reduction puts my college at risk for closing. i think i’d rather pay and be able",hell,delelise12,0,0,2020-08-12 00:02:04
4580,@ConceptualJames That look on your face when you realize that University of Phoenix Online offers you a better and more meaningful education than University life.,"Charleston, SC",BouchetRob,0,1,2020-08-12 00:01:55
4581,"The world is moving from paper to online. Today, education is at the forefront of these advancements. betterU can support your learning development needs. https://t.co/fA0lNuv7Ym https://t.co/EM0IgRqiq7","Mumbai, India",betterUIndia,0,0,2020-08-12 00:01:06
4582,"In these unprecedented times, there is much that lies outside of our control. Your child's education should not be one of them. See how Primavera Online School provides a quality and educational experience so your child is prepared for next school year.
https://t.co/hCfY5w8RxT https://t.co/A8OdKl6PGZ","Arizona, USA",Primavera_AZ,3,3,2020-08-12 00:00:17
4583,"A limited number of students will be allowed on campus during the fall semester. Morgan will deliver all courses remotely. 
https://t.co/SsifHxfvTI","Baltimore, Maryland",baltimoresun,5,9,2020-08-12 00:00:12
4584,"TAKE YOU EXAM AT HOME -  Cape Coral, FL ServSafe® Manager Exam with Online Proctoring Bundle https://t.co/Tr7t8sjEVP https://t.co/KloCASNdy7",SE USA,HRBUniversal,0,0,2020-08-12 00:00:11
4585,Online education can bring on stress and anxiety for some students and teachers simply because it’s a new way of learning. https://t.co/IEzNKlVIyR,"Alexandria, Louisiana",KALBtv5,0,1,2020-08-12 00:00:01
4586,"Our Fall 2020 Labour Education Program is now online and registrations are open! Check it out, help spread the word, and register soon because many courses will fill up fast! 
https://t.co/XqgoATI4Oy
#laboureducation #VancouverDLC #bcunion #bclab #canlab","Vancouver, British Columbia",vancouverdlc,1,1,2020-08-11 23:59:53
4587,"Oregon Care Partners is a free education resource helping caregivers build the knowledge, tools, and skills to feel confident and prepared. Find helpful webinars and online classes now at https://t.co/ORW4AdnX1A. https://t.co/VOQQtmZDYU",Oregon,OR_CarePartners,0,0,2020-08-11 23:57:39
4588,Just finished some online med student lectures on EBM and studies re: diagnostic tests. Happy we can continue this type of education despite the pandemic. One student called out my gaming chair and we then got into what board games/video games we're into. I felt seen🤣,"Portland, OR",TomasLazoMD,0,6,2020-08-11 23:56:12
4589,"Education is all about understanding the nature and reasoning, questioning, causes, and effects of a particular thing. Education is perhaps one of the most important ingredients to a happy, successful, and constructive life.

#jasieltutors #online #class #elearning #education https://t.co/ubWo0EwbTQ",,jasieltutors,0,0,2020-08-11 23:54:45
4590,Online programs and courses at the Native Education and Training College https://t.co/HAOuc1vBdu https://t.co/hmJ6F8eb2U,North Bay ON,NorthBayBorn,1,0,2020-08-11 23:54:33
4591,#FREECOURSE Free Hosted Website on GitPages and simple Git Guide  https://t.co/7d7c2gwmNa #FREE #education #website #elearning #code #online,,SEOBravo,0,0,2020-08-11 23:54:23
4592,How to start your online education business https://t.co/wILDdQXqaN,,ChrisBadgett,0,1,2020-08-11 23:52:29
4593,"Leading with optimism during uncertain times: Get on-demand access to this and other sessions from AWC Annual Conference Online.
 
Free for city members, and elected officials earn 10 CML credits. Register today! https://t.co/wDeStrDDZ6 https://t.co/Tmxk83988B","Olympia, WA",AWCities,0,1,2020-08-11 23:52:28
4594,“We’re still in the dark.” I gathered some student reactions to Penn’s abrupt decision to severely curtail on-campus housing 2 weeks before the first day of classes. w/ @newskag https://t.co/nm4uY2nkzv,,hlowenkron,6,14,2020-08-11 23:51:36
4595,"@JohnMFodera Well to me, room and board refund should be automatic. No reason not to do that. But should you pay the same amount for an online education as an in person?","Cleveland, Ohio",RealMarkCerimel,0,1,2020-08-11 23:51:16
4596,I know the corrupt @GladysB and @smitchellmlc wouldn't listen. But the petition is still a good way to speak out collectively. NSW Schools are not safe and our kids are in dangers. #auspol https://t.co/tu7cF22IQQ,,triennsw,5,12,2020-08-11 23:50:37
4597,"Find curated online learning resources for teachers &amp; leaders on #LearningKeepsGoing! Use the filters to organize by topic and/or specific need. 

#EdLeaders #Education https://t.co/XeEF9tHQww",,iste,9,13,2020-08-11 23:50:01
4598,@TowsonU Observed my daughters participating in online learning this summer. As a parent I got my money’s worth. I appreciated seeing close up what my hard earned dollars are buying with a Towson education.  Given the opportunity I would hire a Towson grad.,,dcgoldc,0,0,2020-08-11 23:48:23
4599,🔍 Adding this as a back-to-school bookmark. 🔍 What are you looking for in online classes for your kids this fall?  https://t.co/AT3AHVLVLX #distancelearning #backtoschool #education,,galileocamps,1,0,2020-08-11 23:46:02
4600,@MifflinIs @karikelly1960 @minxy017 @etfopresident Education IS guaranteed.  No where does it say face to face education in a school building is guaranteed.  If kids sign up for online they are not being denied their right to an education if they aren't allowed back into a classroom.,,randomteacher5,0,0,2020-08-11 23:45:26
4601,"CERTIFY ONLINE TODAY!   Fresno, CA ServSafe® Manager Online Courses &amp; Certification Exam https://t.co/fRuqsEWiDb https://t.co/WKXKUejo0g","33.516578,-86.801595",chefdbpeters,0,0,2020-08-11 23:45:00
4602,@drkerrynphelps oh and privatisation of education sector - giving rise to shitty online course providers that are usually a sham.,melbourne/byron/newyorkcity,dirty_jewellery,0,0,2020-08-11 23:44:09
4603,"@PatriotForeve11 @BungalowBills1 @realDonaldTrump The #Deepstate! 🤣🤣🤣

Your mind is the deep state bro!
Get an education and stop believing everything you read online!",,CruzTho95054325,0,0,2020-08-11 23:42:40
4604,Y’all better go to community college or register for online. That’s all money they getting with financial aid and this time y’all get nothing back. Not saying it’s all about money because it’s education but yeah that’s scan.,"St Louis, MO",__kellykel_,1,4,2020-08-11 23:41:51
4605,Bachelor of Science in Diagnostic Radiography https://t.co/etEIV4rjk5 #online #classes #online #school #online #education,TheWeb!,BachDegreesCom,0,0,2020-08-11 23:37:11
4606,We’re excited to be announcing a new partnership with @simuniversity today to offer online education opportunities to the Singapore workforce to help develop skills to remain competitive in increasingly digitised industries. Find out more: https://t.co/QReW1i1C4t,,RMITOnline,3,6,2020-08-11 23:35:22
4607,"If you completed two or more activities in support of SBISD or the Spring Branch Education Foundation (SBEF) during the 2019-20 school year, don't forget to apply to be a Class of 2020 Good Neighbor by September 1. 
https://t.co/xj1C0Irowk","Houston, TX 77055",SpringBranchMD,0,0,2020-08-11 23:31:55
4608,"#YCLC is proud to announce our newest #GED graduate Maribel De Anda Alvarez. Ms. Alvarez will continue at YCLC, pursuing one of our industry recognized certifications.  Register today on our school website. Classes are currently held online.
https://t.co/9XmF5Kecd1 https://t.co/wJ1iMBlrKp",121 Padres Dr.,YCLC_EDUCATION,0,3,2020-08-11 23:31:29
4609,Register for SAA courses by August 31 and Save 20%! https://t.co/6zPDOzUL6W https://t.co/KltGNZHj78,"Chicago, IL",SAA_CarlosS,0,0,2020-08-11 23:31:26
4610,Preparation is important for #ePrescribing success and education is the first step. To help our Australian medical practices we are offering #ePrescribing online training for free atm. Email for coupon code. Please share: https://t.co/OuNZr5G9e4 https://t.co/QW6Cotc3F9,"Sydney, Australia",trainitmedical,1,1,2020-08-11 23:30:51
4611,"While schools tackle the new norm of online education, students and teachers should practice good #CyberFitness, from preventing threats and #cyberattacks, to balancing security needs with access to school files.
#cybersecurity #education #edtech

https://t.co/ivgciqdlu5 https://t.co/G9GZbIbHML","Scottsdale, AZ",AcronisSCS,5,0,2020-08-11 23:30:36
4612,"TAKE YOU EXAM AT HOME -  Akron, OH ServSafe® Manager Exam with Online Proctoring Bundle https://t.co/zWxJnY67ea https://t.co/LeLQPmDgwd",,hrbuni,0,0,2020-08-11 23:30:00
4613,"Don't forget to join ODE tomorrow and Thursday! ""Teaching in Uncertain Times"" - a multi-topic, online professional learning series. Find the schedule &amp; session descriptions here: https://t.co/cxPsfGV1dM @OHEducation #octmconnects",Ohio,ohioctm,8,9,2020-08-11 23:30:00
4614,Kenton County Schools will follow Gov. Andy Beshear's recommendation to start online and postpone in-person instruction until late September. See their plan and the plans for your school district here: https://t.co/FfUPwLm0fe,"Cincinnati, Ohio",WCPO,0,3,2020-08-11 23:30:00
