,Content,Location,Username,Retweet-Count,Favorites,Created at
1413,"1️⃣grade #teachertwitter in rural WA 🌲
My @DonorsChoose
will help provide basic supplies to 
make at-home learning kits for #BackToSchool #DistanceLearning.
$261 w 1.5 match
#Sprinkles 💕and RTs welcome! @SchoolsRural @hadleyh98 @GrowingMindsSC 
https://t.co/XQfw3h7trw https://t.co/7QdK9DujRN",Washington ,tmlusby,2,1,2020-08-11 22:54:08
1414,"@EliasHassinger #AngryDave shirt gets worn tomorrow w pride!
NO #LEADERSHIP from anyone, put us in shitty 2020
No @NCAAFootball 
#DistanceLearning AGAIN
Unable to freely enjoy my summer 
(Thanks @realDonaldTrump Asshole) 
But I have that shirt @ this moment😉","Frederick, MD",DAVi_DiGi,0,0,2020-08-11 22:53:47
1415,"@wkamaubell @DonorsChoose 👋 NYC SpEd Teacher
👬 3rd-5th grade 8:1:1
💙 Autism
💸 50% boost match

Increasing engagement in #remotelearning through new online resources! 

#BetterTogether #spreadkindness #GatesFoundation #DonorsChoose #teachertwitter #distancelearning https://t.co/k8fybloUHL","Queens, NY",jill_grubz,0,0,2020-08-11 22:52:29
1416,Our Board of Directors has determined that Coral Academy of Science Las Vegas will start and operate the 2020-2021 school year with Full-time #DistanceLearning for the first quarter at all of our campuses... https://t.co/ac23rut2hR,"Las Vegas, NV",CoralAcademyLV,1,3,2020-08-11 22:52:14
1417,"Wow! 🥳@GoogleForEdu released the Google Junior Training Video Series to support students + parents in #distancelearning! 

Check out @GlobalGEG/@GEGSouthLA members + their fab videos here: 

https://t.co/23CG5ROmbr

(Pro tip: Take this doc and share it!)

@GegProgram @lacueorg",,GEGSouthLA,4,7,2020-08-11 22:49:14
1418,Woohoo! I was funded! Thank you to everyone for your generosity! #DonorsChoose #distancelearning #billandmelindagates https://t.co/i2mTr2Nt1o,Dayville CT ,dlaf123,1,3,2020-08-11 22:46:12
1419,"For a growing number of districts, going back to school means a return to remote instruction. One of their top goals: getting a better handle on all the apps and software used across the district.

https://t.co/rpWC3yJnLC #edtech #distancelearning #education","Dallas, TX",AVTEQ,2,0,2020-08-11 22:45:10
1420,"Traditional Back to School night pic 📷
Shout out to Miss Thymakis, our creative director! #OneforTheHistoryBooks #distancelearning #socialdistancing #CaswellFam https://t.co/cDOBqVSGka",,CaswellCougars,2,7,2020-08-11 22:42:39
1421,I see you! #distancelearning https://t.co/xy7w3hSO60 https://t.co/sy7e2MD3Lz,R2,VPHSGraphics,1,5,2020-08-11 22:41:15
1422,Reflection is critical. So is forgiving ourselves. These reflections are gold as we consider our #distancelearning for the fall. #wegotthis https://t.co/8rQdvEwTpk,,FCSDTechInt,0,1,2020-08-11 22:40:33
1423,All of this Canvas training. #Canvas #CCSD #remotelearning #distancelearning https://t.co/eTLJShRNL7,"Las Vegas, NV",sarazielke,1,0,2020-08-11 22:39:33
1424,First day is in the books (actually it’s in the cloud)!  So proud of our @ParksJHS Ss for joining all of their zoom sessions today. #parksbest2years #theparksWAY #performingarts #distancelearning @MrsMundschau @FSDVAPA @FullertonSD https://t.co/sL2GP8xg3J,,MelMartinez0418,3,15,2020-08-11 22:38:03
1425,"Looking forward to talking with @sheldoneakins on Wednesday on my #learningrevolution show at 4pm EST Join us, sign up on the site and be part of our conversation #education #edchat #equity @thriveinedu #leadupchat @DigEquityPLN #suptchat #distancelearning #edutwitter https://t.co/8iEOqBK4yb",Pittsburgh,Rdene915,1,3,2020-08-11 22:35:00
1426,Thank you for all the love today! 50% match on all #DonorsChoose projects. I have 2. Check it out! #lausd #utla #onlinelearning #teachertwitter #distancelearning #BackToSchool2020 https://t.co/rJPwZazdId,,ms_martinez424,0,0,2020-08-11 22:34:26
1427,Tonight Jack made veggie lasagna. He even made the tomato sauce and the bechamel cheese sauce. #distancelearning #veggielasagna #teachyourkidstocook https://t.co/JVOmRzqTgx,"Murfreesboro, TN",CPiggott3,0,10,2020-08-11 22:31:07
1428,Happy first day of 1st grade online learning. We had a great day and I have the best first graders. #firstgrade #backtoschool #distancelearning @HumbleISD_ASE https://t.co/hpe2Gr1N0d,,MCorley_ASE,0,3,2020-08-11 22:28:13
1429,"She is packed and ready ! The letter also comes with a QR code that leads them to a ""Night Before First Grade"" bedtime story read by yours truly ! 💙 #firstiefun #backtoschool #buildrelationships #distancelearning https://t.co/rzG81SPt3D","Fayetteville, NC",pmoylan1029,0,2,2020-08-11 22:26:16
1430,"Don't forget to get your kids ready for the new #DistanceLearning #SchoolYear it's #BackToSchool and we are here to help with #bluelightprotection and more!

#Optometry #optical #eyewear #fullerton #amerigeheights #cityofOrange #opticalhumor https://t.co/XbtszaPv3c","Fullerton, CA",focalpointeyes,1,1,2020-08-11 22:26:02
1431,"Hey #SLO County folks! I’m writing an article about what the #firstdayofschool looks like this year during #COVID19.

I want to see your at-home school setups, hear about your concerns and learn how you’re making #DistanceLearning work.

Send me an email (in bio) or DM me here!","San Luis Obispo, CA",MackenzieShuman,5,3,2020-08-11 22:23:57
1432,What are ways teachers can equitably access every student's household through communication? And maintain it. Teachers would respond after school hours as late as 9 pm. Need ideas.  #distancelearning #education #teaching,,Leena_YH,0,3,2020-08-11 22:21:36
1433,"Top story: @USDANutrition: 'When schools closed &amp; moved to #DistanceLearning due to #COVID19, @RialtoUSD @rialtonutrition in California didn’t stop serving kids &amp; continued cooking #SummerMeals using fresh produce from … https://t.co/JUQ8cFR3Xd, see more https://t.co/OJm27M0rIn",,FN_Forum,0,2,2020-08-11 22:20:33
1434,It’s a new school year online! Study US and world geography and have. https://t.co/f7LY92FFMI #home #Homeschooling #homeschool #homeschoolingmom #onlinelearning #DistanceLearning #school #schoolsreopening #teachers @freestudymaps,Worldwide,freestudymaps,0,1,2020-08-11 22:16:26
1435,"Whether @home or in-person, we are here for you. The incoming school year don't have to be scary. We got you! Call us at (442) 999-5250.

#mathnasium #mathnasiumathome #distancelearning https://t.co/oVh7wIbZFh","Escondido, CA",MathSoEscondido,0,1,2020-08-11 22:16:06
1436,"I put 100+ virtual backgrounds in a Google Folder. All are appropriate for #EDUCATIONAL use. Please share. I do NOT own the rights, these are just for students to use on #Zoom for privacy to hide their rooms. 

#distancelearning
#SocialEmotionalLearning 

https://t.co/zdqtpcFGRV",Northern California,ryanstrole,0,2,2020-08-11 22:15:27
1437,"This Thursday - join us for a webinar on fostering #SEL &amp; #SelfCare for our students! 

#SEL #EdChat #BackToSchool #DistanceLearning 
@AFTunion  @AFTteach @sharemylesson 
 
Register now:  https://t.co/TuByjaU4T5 https://t.co/1Xv1jf3PcR","New York, NY",MorningsideCtr,4,5,2020-08-11 22:15:06
1438,"Looking for distance learning resources, based on a protocol with a foundation of brain research? Lesson examples, edtech tutorials, and more: https://t.co/FPixg80ATv #distancelearning #edtech #organicedtech #cvtechtalk #wearecue #tlap https://t.co/B4IdWTidha","Sanger, CA",kat_goyette,4,5,2020-08-11 22:14:00
1439,"Our @abc7sid has a report on a decision about #distancelearning for #LAUSD That's coming up, 3pm @ABC7 with @abc7ellen and @abc7coleen",Los Angeles,abc7danny,2,3,2020-08-11 22:10:55
1440,"If you have been wanting to try @stitchfix they have a deal for two days—you get $100 credit, i get $100 credit 😳 want to try it? Who needs a new outfit for #distancelearning? https://t.co/V9OKMR4HVJ",,Lisaqt314,0,0,2020-08-11 22:10:24
1441,"@HallDavidson #FETCChat

We love #cooperativegames!

Thankfully for those of us finding ourselves in new #distancelearning #onlinelearning situations this fall, games like Hanabi here are available in digital format. https://t.co/Yg0BOxtAMJ

(Hanabi's on Board Game Arena!)",,EngageShow,1,1,2020-08-11 22:08:45
1442,"“As we approach a new school year filled with uncertainty, we must keep in mind the pandemic-related trauma our students (and we ourselves) may have experienced. The ultimate goal is to create a pandemic-informed community.” https://t.co/bCfi9pKFzz #distancelearning","Santa Rosa, CA",Catlin_Tucker,39,98,2020-08-11 22:08:02
1443,"My project will provide essential supplies for my first graders to continue learning from home. All donations have a 50% boost today only.
#distancelearning
https://t.co/T05TbnbLTg","San Diego, CA",Cyndergirl20,0,0,2020-08-11 22:07:14
1444,"Still time to join in today's @Buncee webinar starting now https://t.co/BUkjsljoYa grab some ideas for the school year, have fun creating! #edtechchat #education #distancelearning #bunceelive #edchatEU #betheone #crazypln #cultureed",Pittsburgh,Rdene915,1,4,2020-08-11 22:06:59
1445,"@USDANutrition: 'When schools closed &amp; moved to #DistanceLearning due to #COVID19, @RialtoUSD @rialtonutrition in California didn’t stop serving kids &amp; continued cooking #SummerMeals using fresh produce from local farme… https://t.co/8owlj6nMDX, see more https://t.co/bX9Cs8K1XT",,TT_FoodFitness,0,1,2020-08-11 22:05:17
1446,"Check out my classroom on @DonorsChoose! I'd love your help to bring my project to life:  https://t.co/YtDs8p5ljo 
#Donorschoose #Donate #Teachers #Teachershelpteachers #School #Virtual #DistanceLearning","Virginia, USA",emmakessler,0,0,2020-08-11 22:04:47
1447,Tonight @KarmaNordstrom and #HeatherHooppaw are facilitating @NEAToday #DistanceLearning around #GoogleClassroom for @MEAOnline!! Their experience and expertise is here for our members!! #NEAedpractice https://t.co/p9PjpWKBd6,"Ann Arbor, MI",teachTECHris,0,1,2020-08-11 22:03:39
1448,"With @CornellCALS's Social Media Test Drive, you can teach your middle + high school Ss how to navigate social media scenarios that they're likely to encounter. @CUSocialMedia #digcit #distancelearning https://t.co/KMM0qbjWZu","San Francisco, CA",CommonSenseEd,5,4,2020-08-11 22:03:03
1449,Thank you https://t.co/vzLMeESCxh ! My account got upgraded! I love your service and I tell all my friends you make screencasting easy! You're one of my go-tos in these days of distance learning. #edtech #techtool #distancelearning https://t.co/4AtfK305qr,,mrskmartinez461,0,2,2020-08-11 22:03:02
1450,"Blog by Angela Callahan: #MakeBlackLivesMatter by investing in Black communities—Part II

https://t.co/w7hVBhOmAM

 #EdChat #Educhat #COVID19 #Quaranteaching #DistanceLearning @AFTunion @AFTteach https://t.co/Gzme6e0oRI","Washington, DC",sharemylesson,0,1,2020-08-11 22:03:01
1451,"Are your kids going #backtoschool or #distancelearning this fall? I usually celebrate #backtoschool with cocktails with friends but I’m sure I can think of another excuse to enjoy this gorgeous drink…

Get the recipe from @husbandscook: https://t.co/YM2HR0nql7
#gfreefoodie https://t.co/t3uOb8f6nO",,gfreefoodie,0,1,2020-08-11 22:01:42
1452,"@valjohnsonedu @DonorsChoose Thank you so much for helping.  I am a 2nd grade teacher from PA, and I am hoping to give my students learning activities and resources they can use when not on their devices during #distancelearning.  Any help is greatly appreciated.  https://t.co/xzRDPuv82k","Pottstown, PA",rambo95,1,0,2020-08-11 22:01:19
1453,"Always learning as I go: https://t.co/l6nPKPfiBN Thoughts on All Things #Education, Tech &amp; PD: Experiences w/ #ARVRinedu #AI #SEL #edtech #STEAM #pbl #edutwitter #Quotes4EDU #ntchat #k12 #thriveinEDU #distancelearning #remoteteaching #iste https://t.co/HXCDBRyijT",Pittsburgh,Rdene915,0,3,2020-08-11 22:00:57
1454,"I am picking up a lot of new students for those playing on apps, etc. 

For all current students: there may be a delay in communication or video production while I get everyone squared away. 

Doing everything remotely gets a little weird

#busy #progress #DistanceLearning","Denver, CO",GregVail85,0,1,2020-08-11 22:00:56
1455,"""Don't forget to breathe. Tech can be unpredictable. Bandwidth matters, and when a whole family is videoconferencing, it can slow down—a lot. It's OK to ask for help."" Important advice from @edWeek. #distancelearning. #edchat #teaching https://t.co/y85VnFb4UJ",K-12 Classrooms,kiddomapp,1,3,2020-08-11 21:59:59
1456,"As we are all buying ""new"" back to school essentials:

https://t.co/8OHCz6MtmK there a place for high end headsets in distance learning? How does that work?   

Tag your answers with A8 &amp; use the hashtag: #FETCchat
#remotelearning #edtech #distancelearning #techtools https://t.co/nbR1WGjBTO","Tallahassee, FL",JenWomble,1,5,2020-08-11 21:59:11
1457,#ICYMI: @GoogleForEdu announced improvements to #GoogleClassroom and #GoogleMeet to make #DistanceLearning and #BlendingLearning a bit easier this fall. https://t.co/kIQkZyWZFw,"New York, USA",zachyeskel,1,3,2020-08-11 21:58:54
1458,"[Google Classroom Worksheet]
Small Bead Frame Intro: Understanding Number

is available at the TpT site:

https://t.co/hEpfDBDI7T

#Montessori #distancelearning https://t.co/idtB8h6Op8",,meowntessori,0,0,2020-08-11 21:57:26
1459,Love it! #remotelearning #distancelearning https://t.co/wzDgKAmlFt,"New Jersey, USA",MsLynnMcMillan,0,2,2020-08-11 21:54:06
1460,Team SLC is ready for the new school year! @LakeviewBobcats #distancelearning https://t.co/1zRvTCYvKb,,CEBE_Beam,1,13,2020-08-11 21:53:45
1461,These look great! #distancelearning #ASUprepblends #Kchat https://t.co/x8Mwog55Aa,"Providence, RI",edtechSAE,2,0,2020-08-11 21:53:16
1462,"My favorite #SEL free resource is @pureedgeinc 
They offer great videos and techniques for students &amp; teachers to use for stress management, wellness, alertness! 
These are great to use with #distancelearning or in a live classroom. #FETCchat https://t.co/6gNuMHpk0n","Tallahassee, FL",JenWomble,4,3,2020-08-11 21:49:17
1463,"You know, one of the things I dislike about #distancelearning as a teacher (not so much as a student), is that the number of bathroom breaks I get is just as few. (1, maybe 2, in 7 hours.) On the plus side, it's only two rooms away rather than on the other side of the building.","Linden, CA",kwpledger_,1,0,2020-08-11 21:48:18
1464,"@melindagates @DonorsChoose Thank you so much for lifting us up today! #distancelearning will be a challenge for so many. My 1st grade team is putting together at-home learning kits with basic supplies to help support students and families. 
@hadleyh98 
$261 to fund. #BacktoSchool 
https://t.co/XQfw3h7trw",Washington ,tmlusby,0,0,2020-08-11 21:46:03
1465,Grab signed copies of In Other Words &amp; Unconventional Ways to Thrive in EDU for summer reading &amp; prep for back to school https://t.co/2b6I6cn9NX #education #edchat #distancelearning #bookcamppd #quotes #EduMatch #teachertwitter https://t.co/r0y1YpH8Fo,Pittsburgh,Rdene915,1,1,2020-08-11 21:45:19
1466,"Want to connect &amp; learn more about being #CreativelyProductive + #problemsolving? Join us for our #polyupchat later today 4:30 PT/ 7:30 ET with @participate + guest host, me #STEAM #MTBoS #DistanceLearning #BacktoSchoolPlanning #TCEA #TLAP https://t.co/lhFsXdlOs4","Austin, Texas",TechChef4u,4,1,2020-08-11 21:45:00
1467,@CNYCentral My sister is a 2nd grade teacher at a private Catholic School in #cny. The school does not comply with Syracuse Districts because its private. Not right to put everyone's health at risk! #distancelearning #Syracuse #schoolsreopening, 🇺🇸 USA,cam8076,0,1,2020-08-11 21:43:18
1468,"See how BayTech Eagles are continuing to soar in the start of the 2020-21 school year despite the challenges of virtual learning 🧡💙🦅 

https://t.co/bgITBl70il

#BayTech #CharterSchool #MiddleSchool #HighSchool #BackToSchool #VirtualLearning #DistanceLearning #GoEagles","Oakland, CA",BayTech_School,1,0,2020-08-11 21:40:07
1469,"Hi, I’m a Pre-K T.A. at a Title 1 school. I was recently notified that I would be doing small groups online and have no supplies at home so I would love to get these to work with my students. #clearthelist #clearthelists #distancelearning #teachertwitter https://t.co/SBw150gAio https://t.co/Bi8iGxEG7E",,Maria80434317,3,1,2020-08-11 21:37:58
1470,I think we all need to give a shout out to Daren. His hard work &amp; excellent curated resources have helped educators worldwide get through lockdown &amp; #DistanceLearning! A very worthy @GlobalGEG Leader @GEG_UK Leader &amp; #GoogleEI Certified Innovator! An absolute #Legend! #VIA20 😊👍 https://t.co/8GhfT7dxlz,"London, UK",abid_patel,1,21,2020-08-11 21:34:41
1471,"A #distancelearning 🧵 
Dear Teachers:
Please be mindful of student and family sensitivities around displaying their home life environment on a computer screen. Respect their decision to keep the camera off, or better yet, show them how to create a fun background. 1/","Phoenix, AZ",StephParra08,26,69,2020-08-11 21:34:18
1472,"TCEA: It's here! The NEW 77 More Simple #STEM Activities for Families from dailystem. 

Find a PDF 👉 https://t.co/gY0U0eANxi 

#distancelearning #remotelearning #txedtuesday #stemchat https://t.co/bavZ31w13k",Central Texas,blewistexas,0,0,2020-08-11 21:34:17
1473,"Good morning to a brand new day and a brand new, fall-themed Local Learning set! Check out this before and after comparison! #LocalLearning #DistanceLearning https://t.co/zRdgCZ35Jm","Fresno, CA",ValleyPBS,0,1,2020-08-11 21:30:00
1474,"Anyone want to recommend some good teen literature?

I'm setting up a virtual library through GSlides for my students and could use suggestions!

Props if you get me with a fantasy or sci-fi novel with a POC as the protagonist.

#englishteacher #teachers #distancelearning",California,LGACLover,0,0,2020-08-11 21:29:31
1475,"https://t.co/AfZG4izuiS 
#Flexible #child #care options @ licensed #daycares. #Book #online today. #daycare #parents #mom #parenting #covid19 #covid_19 #childcareproviders #daycareboss #daycareowner #daycareideas #distancelearning #infant #toddler #school #relief #news #solution https://t.co/GnKfWIVc0n","Pleasanton, CA",daycareowl,1,2,2020-08-11 21:27:49
1476,"https://t.co/x93ef0BYIy 
#Flexible #child #care options @ licensed #daycares. #Book #online today. #daycare #parents #mom #parenting #covid19 #covid_19 #childcareproviders #daycareboss #daycareowner #daycareideas #distancelearning #infant #toddler #school #relief #hourlychildcare https://t.co/4hNLn8xArq","Dublin, CA",akritiandco,0,1,2020-08-11 21:27:06
1477,EVENT: We invite MVUSD families and staff to start off the 2020-2021 school year with us and stop by today's Ice Cream Drive Thru! The first event starts at 3PM. See you there! 🍦🍨 #distancelearning #mvusdfocusforward https://t.co/ekRhKVFmZF,"Moreno Valley, CA",MorenoValleyUSD,2,4,2020-08-11 21:26:40
1478,"What does a teacher do when the district/site has these expectations, and we do not agree? How do we disagree without undermining directives? #techquity #digitalequality #distancelearning #wearecue https://t.co/tIIHLDNODx","California, USA",VallejoErin,0,1,2020-08-11 21:25:05
1479,Started this morning with our CCES staff PD. Thankful to be able to provide resources and tips to our teachers for our SEL time. @zjgalvan @mrmercado674 @CCES_GUSD #AllMeansAll #DistanceLearning #BuildingRelationships #WelcomeBack #WeGotThis https://t.co/SoPSFrbhIx,,cruz_0191,3,8,2020-08-11 21:23:47
1480,@BobbyValentine would you consider helping a Stamford teacher out? My #donorschoose project is for a #MacBook for #distancelearning this fall. Any support you can throw my way is appreciated! ❤️ a Stamford 5th grade teacher PS Love your restaurant! https://t.co/4g2IqAQkwP,,jaegersclassrox,0,0,2020-08-11 21:23:06
1481,Today's struggle. I ended up ordering a halo light halfway through an attempt at filming. This is going to be a journey for sure. #tamrateaches #distancelearning #teacherproblems #iteachela #teachersfollowteachers… https://t.co/OV2y8kM3JK,"Living in Huntsville, Al ",tamra_teaches,0,0,2020-08-11 21:20:24
1482,FWE @ Work - stayed tuned for an update from USDLA's International Forum for Women in eLearning! @USDLA @txdla @UAZATP @TheNCTRC #distancelearning #telehealth https://t.co/4ILhXQ0WGt,"Tucson, AZ",TelehealthAZ,0,0,2020-08-11 21:18:57
1483,My #Back2School #DistanceLearning  #donorschoose project is for a Teachers Pay teachers gift card. My students will need resources as we navigate #distancelearning . Today only is there a  50% match thanks to @BillGates!!!  #iteachtoo #clearthelist https://t.co/Ce7hg71hBU,"Atlanta, GA",missoneals,0,1,2020-08-11 21:16:36
1484,"🏡 Learn and have fun guessing what causes Franklin's yard to be overrun with #mosquitoes. 🕵🏽 Available in English and Spanish! 

https://t.co/edcGwZs7SK

#EdChat #Educhat #Science #BackToSchool #DistanceLearning @AFTunion @AFTteach @SciNaturally https://t.co/whbwR6XERG","Washington, DC",sharemylesson,0,2,2020-08-11 21:12:02
1485,"[Google Classroom Worksheet]
Small Bead Frame: Understanding Quantity for Google Classroom

is available at the TpT site:

https://t.co/3ClrnwDbDB

#Montessori #distancelearning https://t.co/8hxNMWMCnD",,meowntessori,0,0,2020-08-11 21:11:42
1486,"Lots to look forward to here.  Some great updates.  👏🏼👏🏼👏🏼

@GoogleForEdu #distancelearning #GoogleEDU https://t.co/GHlY3j02xo","Wales, United Kingdom",MrLewisTweets,1,2,2020-08-11 21:10:21
1487,"""No Time For Hate"" (For MLK Day &amp; Every Day) by Annie Lynn &amp; Chris Arms.  #Teachers #Students #School #distancelearning #distancelearning2020 https://t.co/XDh4ffN11l via @YouTube","Philly, USA",AnnieLynn215,1,0,2020-08-11 21:08:27
1488,Results of a wild Monday night in a pandemic #distancelearning #FDRrocks @FDRMiddleSchool #bitmoji #bitmojitakesovertheworld #edu #TechTuesday #missmyschool https://t.co/On2ILzjr5w,,msbinashah,0,4,2020-08-11 21:08:11
1489,"Check out what two local administrators have to say about keeping your kid encouraged during #distancelearning.
https://t.co/ozsbh90a9T https://t.co/dd9SWU1G7t","San Ramon, CA",EastownChurch,0,0,2020-08-11 21:08:01
1490,You get to see your students for two days every week. What impact do you want to make on them? What do you want to make sure they understand before leaving your class? There’s a lot more to consider while planning. Consider the priorities. #hybridlearning #distancelearning,"Connecticut, USA",squarato27,1,0,2020-08-11 21:06:09
1491,"It's here! The NEW 77 More Simple #STEM Activities for Families from @dailystem. 

Find a PDF 👉 https://t.co/sb8jIScnxe 

#distancelearning #remotelearning #txedtuesday #stemchat https://t.co/b4aNLRz1qX","Austin, TX",TCEA,13,20,2020-08-11 21:05:07
1492,"Looking for Classroom Solutions for video conferencing? The AVer VB342+ is great for #distancelearning or teaching from home. Featuring SmartFrame, 4K resolution and more. #videoconferencing made easy #remotework #huddlerooms 
https://t.co/JvlM1RwPcg https://t.co/xLUTFBvo3j","San Jose, CA",AVerVC,1,0,2020-08-11 21:02:14
1493,Senior @VentureAthletic basketball player Juan A. picks up his @Kajeet hot spot for the 2020/21 school year.  Thanks again Kajeet for being such an instrumental partner in #DistanceLearning #DigitalEquity #Family #Advocacy Juan is a hard worker who takes his education seriously. https://t.co/RWy3b6ub0n,"San Joaquin Valley, CA",MarkRCondit,0,4,2020-08-11 21:01:53
1494,"I feel like I did more crafting than this but its all coming together now, check out my sound stage/virtual classroom back drop! Can't wait to start some experiments on this counter.🥽🥼🔬 #NGSS #DistanceLearning #COVID19teacher #Mars2020 #NMSHusky @nmmshuskies https://t.co/1I1BTpBVHU","Winchester, CA",the_fish_nerd,0,1,2020-08-11 21:01:16
1495,Introduced @RPS_Schools Ss to @Google Sheets today w a Pixel Art activity. This group always exceeds expectations! 🙌🏽 They’re just so creative! @mrsblandrva @PfisterITRT @NextUpRVA #WeAreRPS #DistanceLearning #virtuallearning https://t.co/1AlrOsjIZ0,,TechConnectRVA,4,3,2020-08-11 21:01:04
1496,"💻⌨️🖱️Dang computer!!💻⌨️🖱️ 
Well, she tried this⤵️and...well...it still doesn't work! @busymom_74 needs a new laptop so she can teach during #remotelearning #distancelearning. It is a HUGE need!! Can you help with the boost? https://t.co/eTprgTa6fh @KrocksPage giving link. https://t.co/WNbGVruxCw","Ohio, USA",beekks1,22,15,2020-08-11 21:01:00
1497,"""In places where schools have decided they cannot fully re-open, is there a way to reimagine the [learning] pod experience, adapting the model to serve students who need it most on a larger scale?"" https://t.co/Pxpe62TkXa via @Chalkbeat #education #distancelearning #learningpods","Austin, Texas",DKG_SI,1,2,2020-08-11 20:59:41
1498,"#nationalvinylday New MUSIC https://t.co/RHQm9epeq5
tnx, #albertacanada &amp; #UKHeatwave #workfromhome #musicians #feelinggood #music #happinessatwork #distancelearning #online #radioonline #foodforthought #selfimprovement #smallbusinessstrong #workingmomlife #dadlife #vinylrecords https://t.co/5VeX7fnT4T","Fort Collins, Colorado USA",AblazeGroupBI,0,0,2020-08-11 20:59:07
1499,"@RealRBHJr The Donald is a pioneer of #distancelearning, and of course he doesn’t get credit for it!  Whenever learning is taking place, he maintains his distance.","Lincoln, NE",NEthomasb,0,0,2020-08-11 20:58:50
1500,My 4th grade scholars were worried and sad listening to Civil War Drum Calls. Some were probably even bored. They used potato faces instead of happy faces to build on our math lesson this morning.  @inkyelbows #distancelearning #teacherlife #amwriting https://t.co/YsH3NU1ZND,"Colorado, USA",MattMissie,0,3,2020-08-11 20:57:22
1501,"If I hear, “but we pay taxes for schools to be open” one more time, I’m going to scream so loud @MSNBC hears it and @maddow interviews me as I’m raging. (If your taxes actually funded schools, we wouldn’t have the problems we do.) #KeepSchoolsClosed #distancelearning #covidkills",Land of the Flowers and Angels,Doll_Legs,0,0,2020-08-11 20:55:55
1502,FREE #DistanceLearning #STEM based lesson plans for #Teachers!  Start those conversations on healthy lifestyles and keep them going all year long!  More info here: ⬇️ https://t.co/2r1LJ4qrk3,"Moses Lake, WA",cbtstfTZM,0,1,2020-08-11 20:55:34
1503,Google announces new tools to help with virtual education during the pandemic https://t.co/dE7rKkBgDc via @Verge #GoogleEdu #distancelearning #edtech #virtuallearning @thriveinedu,Pittsburgh,Rdene915,3,9,2020-08-11 20:54:52
1504,@ihadztotweetor Seeing so many 🚀 🚀 🚀 makes me happy and excited!! $75 with the match will get my project funded today!! Can you help me spread the word? 💕☺️ Hoping for an 🍎 ✏️ to engage my students during #distancelearning  🤗 https://t.co/U5fSbxQ2Gs,"California, USA",Maestraferna1,1,1,2020-08-11 20:53:32
1505,"Preparing for the start of this school year feels like the stress at the end of the school year, but without the graduation cakes.
#distancelearning","Illinois, USA",Ltward2,1,42,2020-08-11 20:52:22
1506,"From August 17-20th we're hosting a second #VirtualSummit! Join us to discuss innovative tools and strategies for reopening schools, whether in a #traditional #hybrid or #distancelearning format. Register for free here: https://t.co/YdiZACBGBd https://t.co/gjBsR9hasx","Huntington Station, NY",OTIS4educators,1,0,2020-08-11 20:49:35
1507,"Is anyone quitting online learning with public schools, with their kids, and just homeschooling? #curious #mom #thoughts #school #distancelearning","Arizona, USA",pixibliss,1,0,2020-08-11 20:49:32
1508,@codeninjas @support_a_teach Hi! I teach first grade! My #AmazonWishList has lots of books and some other items that will help with virtual learning! All donations and/or retweets are very much appreciated! #clearthelist #clearthelists #kidsneedbooks #virtuallearning #distancelearning https://t.co/7m9KlFEij8,,jclarkisteachin,3,1,2020-08-11 20:48:24
1509,"Here’s a sneak peek of today's #polyupchat Qs! Join us soon! 4:30 PST/ 7:30 EST
#boldschool #backtoschool #distancelearning #mathchat #edchat https://t.co/tgJOP6c3G4","Sunnyvale, CA",PolyupInc,5,5,2020-08-11 20:48:00
1510,"Check out our reccommendations for professional development resources for distance learning. https://t.co/8SIWpzwtj7
#distancelearning #hybridlearning #education #Teachers",,LaliloLiteracy,0,1,2020-08-11 20:47:34
1511,"#nationalvinylday New MUSIC https://t.co/RHQm9epeq5 
Got a request from #UKHeatwave ! #workfromhome #musicians #feelinggood #music #happinessatwork #distancelearning #online #radioonline #foodforthought #selfimprovement #smallbusinessstrong #workingmomlife #dadlife #vinylrecords","Fort Collins, Colorado USA",AblazeGroupBI,0,0,2020-08-11 20:46:47
1512,#EdChat: Do any of your #K12 students struggle with dyslexia? Learn how you can support them during #distancelearning 📖.  https://t.co/Mk0nyRhXKx,"New York, USA",ToshibaAmerica,3,1,2020-08-11 20:42:06
1513,"No matter what the school year may bring or your district’s decision on classes, children will be caught in the middle. 

That is why it is so important to get them prepared and back into a comfortable #backtoschool routine. 
https://t.co/BfFJ2aXOaW

#distancelearning #calcas",,tyeducators,0,0,2020-08-11 20:40:54
1514,"No matter what the school year may bring or your district’s decision on classes, children will be caught in the middle. 

That is why it is so important to get them prepared and back into a comfortable #backtoschool routine. 
https://t.co/kLBmsipPUN

#distancelearning #calcas","San Mateo, CA",CalCasInsurance,0,5,2020-08-11 20:40:46
1515,"Finished my virtual Meet the Teacher slideshow thanks to this awesome template and tutorial from @ElemInTheMitten! So cute, looks awesome, and so easy to create!!

#virtuallearning
#distancelearning 
#virtualinstruction https://t.co/3G2mcT48pe","Raleigh, NC",MrsGuerraKinder,0,0,2020-08-11 20:37:55
1516,Franklin-McKinley School District invites you to join us at tonight's first Board of Education Meeting of the new school year! Tune in at 7:00pm for the online meeting. See below for agenda and meeting info. #FMSDCares #DistanceLearning https://t.co/oJbZSX7Gib,"San Jose, CA",Franklin_MSD,0,0,2020-08-11 20:33:17
